MonthYear,Actor1CountryCode,EventsMentions35up
201806   ,CAS              ,1
201605   ,MWI              ,3
202003   ,TMP              ,1
201603   ,ABW              ,1
201909   ,SAF              ,1
202001   ,BHR              ,2
201510   ,BTN              ,1
202003   ,SLV              ,6
202004   ,HND              ,6
202004   ,NOR              ,9
201707   ,ECU              ,45
201707   ,NOR              ,33
201707   ,GHA              ,10
201707   ,LCA              ,3
201704   ,LBY              ,55
201704   ,CAF              ,4
202002   ,KOR              ,97
201703   ,ISL              ,18
201703   ,GHA              ,17
201703   ,HTI              ,47
202005   ,BGD              ,9
202005   ,ISL              ,6
201611   ,FIN              ,62
201611   ,AFG              ,137
201511   ,BGR              ,71
201511   ,FRA              ,564
201611   ,PGS              ,3
201701   ,FIN              ,47
201701   ,MEX              ,365
201702   ,ESP              ,259
201702   ,PSE              ,90
201604   ,AUS              ,351
201708   ,ECU              ,30
201706   ,BOL              ,131
201706   ,KGZ              ,24
201706   ,NGA              ,40
201706   ,ITA              ,225
201706   ,COK              ,1
201610   ,LBN              ,30
201610   ,MCO              ,11
201610   ,ZWE              ,6
201510   ,IRN              ,209
201609   ,GTM              ,67
201609   ,GHA              ,7
201708   ,SEN              ,4
201711   ,DOM              ,9
201709   ,NER              ,3
201709   ,DOM              ,23
201709   ,PHL              ,49
201707   ,MMR              ,19
201702   ,SAF              ,2
201612   ,LTU              ,39
201803   ,PAK              ,65
201803   ,SWE              ,74
201803   ,COD              ,8
201705   ,ARM              ,82
201803   ,MLT              ,5
201802   ,EUR              ,501
201802   ,KAZ              ,31
201802   ,AZE              ,58
201804   ,CMR              ,8
201606   ,NLD              ,88
201805   ,KWT              ,15
201802   ,BWA              ,6
201802   ,SLV              ,8
201801   ,COL              ,96
201801   ,EGY              ,263
201801   ,DNK              ,64
201801   ,OMN              ,11
201708   ,BDI              ,1
201710   ,EGY              ,346
201710   ,BHR              ,27
201603   ,UKR              ,117
201712   ,CHN              ,236
201712   ,CUB              ,23
201607   ,PHL              ,169
201607   ,NPL              ,22
201507   ,USA              ,4323
201508   ,PER              ,25
201508   ,KOR              ,88
201503   ,GBR              ,352
201505   ,YEM              ,192
201605   ,ZMB              ,7
201812   ,BFA              ,2
201805   ,GUY              ,10
201811   ,AFR              ,63
201811   ,YEM              ,58
201502   ,GRC              ,77
201507   ,PRT              ,27
201803   ,AND              ,9
201703   ,TCD              ,16
201804   ,TJK              ,3
201505   ,WAF              ,4
201506   ,VNM              ,31
201904   ,CHL              ,9
201904   ,SAU              ,63
201901   ,CUB              ,27
201901   ,MAR              ,12
201901   ,MEX              ,137
201901   ,SYR              ,112
201507   ,BGD              ,24
201809   ,TUR              ,212
201809   ,WST              ,43
201809   ,COD              ,8
201604   ,EST              ,11
201601   ,SDN              ,22
201606   ,WAF              ,6
201907   ,YEM              ,12
201805   ,WAF              ,1
201504   ,HUN              ,22
201601   ,GMB              ,4
201504   ,LTU              ,13
201507   ,SVK              ,9
201504   ,VEN              ,71
201604   ,UGA              ,5
201508   ,HRV              ,27
201806   ,YEM              ,74
201602   ,QAT              ,21
201903   ,ABW              ,1
201903   ,ARE              ,30
201903   ,COG              ,6
201903   ,MDV              ,50
202006   ,                 ,1434
201901   ,CHL              ,9
201803   ,GRD              ,2
201509   ,NER              ,2
201906   ,TUN              ,11
201909   ,MDV              ,20
201503   ,MDA              ,5
201904   ,THA              ,20
201506   ,NIC              ,3
201512   ,MAR              ,35
201603   ,FJI              ,10
201908   ,HND              ,7
201505   ,BOL              ,7
201806   ,UGA              ,2
201806   ,ECU              ,45
201503   ,TZA              ,3
201505   ,NIC              ,13
201810   ,ZMB              ,4
201809   ,GHA              ,17
201504   ,ERI              ,5
201505   ,MWI              ,1
201910   ,UKR              ,162
201910   ,IRQ              ,110
201910   ,YEM              ,15
201902   ,LAO              ,1
201901   ,SLV              ,4
201506   ,FJI              ,1
201504   ,KGZ              ,4
201909   ,LBR              ,2
202001   ,MEX              ,86
201906   ,CAF              ,2
202001   ,SDN              ,21
202001   ,LSO              ,1
202003   ,DZA              ,3
201911   ,JOR              ,25
201912   ,SAS              ,1
201510   ,ZMB              ,2
201912   ,MWI              ,1
201604   ,SLE              ,1
202001   ,EST              ,1
201605   ,BMU              ,1
201605   ,LCA              ,1
202004   ,LAM              ,1
201707   ,BLR              ,25
201707   ,SAU              ,189
202003   ,THA              ,21
201703   ,CUB              ,100
201702   ,GBR              ,528
201603   ,PAK              ,100
201611   ,JOR              ,60
201611   ,KGZ              ,10
201702   ,NZL              ,41
202005   ,ECU              ,3
202005   ,ZWE              ,2
202005   ,BDI              ,4
201704   ,LAM              ,1
201708   ,TUR              ,282
201708   ,RWA              ,8
201708   ,NOR              ,29
201608   ,LBY              ,61
201608   ,ECU              ,64
201610   ,MAR              ,75
201510   ,KHM              ,6
201603   ,AFR              ,66
201608   ,KHM              ,12
201711   ,CHN              ,298
201711   ,PAN              ,9
201711   ,IRN              ,174
201709   ,VAT              ,67
201612   ,IND              ,51
201612   ,SWE              ,79
201612   ,NIC              ,41
201802   ,KEN              ,11
201705   ,PER              ,209
201705   ,LVA              ,50
201802   ,AUT              ,33
201805   ,BRA              ,68
201601   ,PAK              ,126
201709   ,AIA              ,7
201801   ,LTU              ,27
201710   ,TUN              ,72
201710   ,ESP              ,632
201710   ,PRT              ,32
201710   ,LTU              ,28
201710   ,HTI              ,6
201712   ,COD              ,12
201711   ,SVK              ,12
201711   ,SLV              ,5
201607   ,CHL              ,78
201607   ,DJI              ,2
201506   ,LUX              ,38
201504   ,PAN              ,55
201507   ,ZAF              ,12
201602   ,ALB              ,22
201812   ,NIC              ,19
201812   ,PHL              ,30
201811   ,EGY              ,58
201811   ,JOR              ,28
201811   ,BEL              ,102
201811   ,ALB              ,50
201503   ,CHL              ,19
201502   ,CUB              ,25
201606   ,LSO              ,2
201606   ,BLR              ,28
201606   ,LAM              ,1
201801   ,COM              ,1
201902   ,LBR              ,1
201902   ,NIC              ,9
201712   ,EST              ,25
201802   ,SSD              ,14
201802   ,BTN              ,1
201502   ,LBY              ,33
201510   ,PAK              ,57
201502   ,VEN              ,68
201607   ,SLB              ,1
201606   ,BDI              ,4
201809   ,MCO              ,10
201512   ,KEN              ,30
201702   ,DJI              ,2
201510   ,PAN              ,9
201606   ,NMR              ,11
201509   ,COD              ,3
201510   ,PHL              ,30
201806   ,EUR              ,621
201806   ,CZE              ,23
201505   ,LBR              ,9
201903   ,UGA              ,4
201906   ,MDV              ,65
201506   ,MOZ              ,2
201604   ,CMR              ,14
201502   ,BLR              ,11
201909   ,IDN              ,23
201511   ,PAK              ,43
201506   ,NRU              ,17
201805   ,GHA              ,3
201501   ,TKM              ,1
201711   ,BRN              ,13
201808   ,MAR              ,21
201503   ,HTI              ,6
201505   ,PNG              ,7
201909   ,CYP              ,11
201909   ,QAT              ,15
201909   ,TZA              ,2
201810   ,UGA              ,11
201910   ,HTI              ,19
202006   ,QAT              ,1
201809   ,LCA              ,3
201912   ,MDA              ,12
201912   ,CHE              ,15
201904   ,JAM              ,2
201512   ,ECU              ,5
201808   ,SVK              ,7
201912   ,CZE              ,9
201811   ,NMR              ,1
201501   ,KOR              ,2
201511   ,GRD              ,1
202001   ,NOR              ,9
202001   ,BOL              ,15
201908   ,BOL              ,9
202003   ,MKD              ,9
202003   ,COL              ,15
202003   ,MAR              ,10
202003   ,TCD              ,2
201603   ,AND              ,2
201911   ,SRB              ,27
201608   ,ROM              ,1
201912   ,TJK              ,1
201912   ,SGP              ,3
201911   ,SUR              ,5
202003   ,FJI              ,1
201501   ,AFR              ,1
201511   ,TMP              ,1
201908   ,LAM              ,1
201910   ,PNG              ,1
201510   ,ABW              ,1
202003   ,DEU              ,101
202003   ,GBR              ,950
202004   ,MLT              ,1
201707   ,SLV              ,10
201707   ,TUR              ,493
201704   ,ECU              ,81
202003   ,GUY              ,10
202005   ,HTI              ,5
201611   ,SEN              ,6
201701   ,NAM              ,4
201702   ,LAO              ,6
201601   ,SUR              ,6
201708   ,GTM              ,15
201608   ,NOR              ,30
201706   ,BGR              ,143
201706   ,EUR              ,552
201706   ,TWN              ,34
201511   ,ALB              ,22
201610   ,BLR              ,17
201610   ,LKA              ,21
201609   ,ISR              ,239
201609   ,WST              ,31
201708   ,MWI              ,3
201708   ,PNG              ,2
201509   ,PAK              ,63
201711   ,NOR              ,49
201709   ,DZA              ,23
201709   ,THA              ,19
201709   ,BLR              ,29
201610   ,MRT              ,4
201612   ,HRV              ,15
201612   ,GIN              ,3
201612   ,BHR              ,36
201612   ,NGA              ,77
201706   ,SMR              ,1
201803   ,DEU              ,377
201803   ,TUR              ,374
201803   ,CHL              ,41
201803   ,URY              ,23
201705   ,KGZ              ,24
201705   ,BRA              ,248
201802   ,LBN              ,87
201805   ,MAR              ,61
201710   ,QAT              ,39
201805   ,SVK              ,16
201712   ,AFG              ,158
201607   ,EGY              ,205
201507   ,POL              ,89
201507   ,AFR              ,133
201605   ,SRB              ,57
201509   ,MYS              ,21
201509   ,CZE              ,52
201503   ,COL              ,21
201804   ,TWN              ,12
201804   ,TMP              ,1
201812   ,AUS              ,97
201812   ,BGD              ,17
201811   ,CAN              ,187
201811   ,MMR              ,45
201811   ,PNG              ,37
201807   ,CHN              ,223
201511   ,CYP              ,20
201511   ,AND              ,3
201504   ,ESP              ,97
201801   ,TGO              ,16
201601   ,BLR              ,20
201606   ,NZL              ,40
201902   ,MCO              ,12
201712   ,BDI              ,2
201904   ,WST              ,41
201904   ,SEA              ,2
201606   ,DJI              ,1
201604   ,KGZ              ,2
201511   ,NPL              ,14
201506   ,ZAF              ,28
201809   ,IDN              ,30
201809   ,TWN              ,25
201709   ,MWI              ,1
201511   ,PER              ,38
201904   ,GHA              ,4
201505   ,NOR              ,33
201502   ,JAM              ,3
201811   ,DOM              ,20
201602   ,DZA              ,30
201605   ,ZAF              ,13
201907   ,ALB              ,14
201511   ,BLR              ,22
201508   ,CZE              ,31
201604   ,BTN              ,17
201806   ,ALB              ,302
201806   ,SRB              ,83
201806   ,VEN              ,31
201903   ,CHE              ,23
201903   ,NAM              ,3
201903   ,HRV              ,10
201901   ,WST              ,17
201901   ,ARM              ,4
202006   ,IRN              ,17
201804   ,MDG              ,2
201902   ,AGO              ,2
201908   ,GRC              ,41
201908   ,OMN              ,6
201510   ,MDA              ,18
201503   ,SSD              ,3
201909   ,MAR              ,5
201501   ,JPN              ,4
201807   ,ZMB              ,4
201508   ,DNK              ,17
201506   ,BRN              ,4
201907   ,COL              ,6
201711   ,TUV              ,1
201509   ,DOM              ,8
201808   ,BHS              ,5
201903   ,AUT              ,13
201504   ,TON              ,1
201806   ,EST              ,9
201506   ,TKM              ,6
201909   ,CHE              ,14
201706   ,GAB              ,1
201806   ,TZA              ,6
202006   ,TCD              ,2
201504   ,ZMB              ,4
201910   ,BRN              ,2
201910   ,IRL              ,195
201910   ,SAU              ,36
201502   ,NRU              ,2
201903   ,KNA              ,7
201507   ,RWA              ,10
201607   ,BWA              ,1
201812   ,PGS              ,1
201509   ,HTI              ,4
201802   ,ATG              ,1
201909   ,CHL              ,10
201912   ,IRN              ,80
201912   ,AFR              ,21
201502   ,HND              ,6
201907   ,MRT              ,1
202002   ,ISR              ,71
201807   ,DJI              ,2
201911   ,USA              ,1726
201912   ,MAR              ,1
201911   ,FRA              ,167
201811   ,BWA              ,4
201910   ,OMN              ,3
201909   ,SOM              ,4
201907   ,AZE              ,5
201603   ,ROM              ,2
202003   ,SGP              ,20
202001   ,GTM              ,24
201911   ,IDN              ,13
201511   ,MEA              ,2
202002   ,KWT              ,3
201908   ,TGO              ,1
201603   ,PLW              ,1
201801   ,MOZ              ,2
201905   ,PLW              ,2
201501   ,PLW              ,1
201903   ,GHA              ,2
201504   ,AND              ,1
202004   ,SSD              ,5
202004   ,NER              ,1
202005   ,CHN              ,185
202005   ,ISR              ,60
202005   ,NIC              ,10
201707   ,BFA              ,13
201708   ,COL              ,142
201703   ,KOR              ,228
201703   ,JOR              ,109
202005   ,SRB              ,14
201611   ,GRC              ,221
201611   ,THA              ,31
201611   ,TKM              ,5
201611   ,ETH              ,16
201701   ,LKA              ,27
201701   ,TKM              ,8
201608   ,HTI              ,29
201602   ,BRA              ,109
201610   ,TUR              ,609
201610   ,PRY              ,36
201609   ,KHM              ,44
201610   ,IRL              ,30
201610   ,CMR              ,17
201603   ,BRA              ,141
201609   ,QAT              ,34
201609   ,SEA              ,54
201609   ,TUR              ,470
201610   ,LCA              ,4
201709   ,GRC              ,136
201707   ,GIN              ,2
201608   ,SLE              ,18
201612   ,SEN              ,12
201612   ,CMR              ,11
201612   ,STP              ,2
201803   ,QAT              ,46
201711   ,TON              ,6
201711   ,BLR              ,32
201705   ,DOM              ,35
201705   ,MRT              ,4
201802   ,ISR              ,272
201805   ,GRC              ,232
201805   ,RUS              ,545
201803   ,GAB              ,1
201708   ,MLT              ,5
201708   ,LAO              ,4
201509   ,SOM              ,16
201801   ,EST              ,33
201801   ,TZA              ,17
201612   ,BRB              ,2
201612   ,TKM              ,4
201712   ,PAK              ,83
201712   ,KGZ              ,26
201711   ,BFA              ,16
201711   ,BHS              ,3
201607   ,BOL              ,80
201607   ,MYS              ,33
201511   ,GIN              ,5
201605   ,PRY              ,35
201601   ,PAN              ,29
201605   ,NLD              ,63
201605   ,TUN              ,54
201503   ,RUS              ,257
201601   ,CUB              ,74
201507   ,LBN              ,41
201810   ,                 ,14472
201807   ,SYR              ,227
201504   ,PHL              ,48
201507   ,JOR              ,82
201709   ,FSM              ,1
201712   ,UGA              ,11
201802   ,MOZ              ,2
201510   ,VCT              ,1
201602   ,HTI              ,42
201606   ,TJK              ,2
201809   ,NZL              ,39
201703   ,MOZ              ,4
201509   ,PAN              ,7
201605   ,IDN              ,71
201904   ,GTM              ,3
201605   ,PAN              ,62
201907   ,FIN              ,32
201504   ,MEA              ,3
201504   ,KAZ              ,10
201507   ,KNA              ,3
201512   ,ARE              ,44
201504   ,TGO              ,4
201806   ,CHE              ,52
201509   ,CHL              ,21
201512   ,BEN              ,1
201903   ,SAU              ,39
201903   ,PRK              ,53
201903   ,NIC              ,10
201803   ,MHL              ,2
202006   ,FIN              ,4
201902   ,COG              ,4
201602   ,ZAF              ,31
201906   ,SYC              ,1
201808   ,DOM              ,7
201908   ,IND              ,36
201908   ,ARM              ,7
201503   ,ETH              ,13
201602   ,ETH              ,10
201502   ,COG              ,3
201909   ,TON              ,2
201802   ,COG              ,3
201904   ,HTI              ,2
201508   ,CHE              ,47
201812   ,LUX              ,26
201506   ,HRV              ,13
201506   ,ERI              ,6
201511   ,GHA              ,7
201907   ,THA              ,10
201509   ,ECU              ,15
201801   ,MLT              ,3
201908   ,JAM              ,3
201511   ,KAZ              ,3
201905   ,PGS              ,13
201903   ,PHL              ,6
201507   ,BLZ              ,2
201605   ,MNG              ,5
201803   ,ATG              ,1
201602   ,TKM              ,4
201910   ,KOR              ,80
201809   ,SVK              ,12
201709   ,SWZ              ,1
201503   ,CPV              ,3
201602   ,VUT              ,1
201908   ,MNG              ,1
201812   ,DOM              ,9
201710   ,SLB              ,2
201603   ,LVA              ,6
201512   ,GRD              ,2
202003   ,VAT              ,12
202003   ,NZL              ,28
202003   ,KEN              ,8
202005   ,ZAF              ,3
202002   ,NOR              ,16
201912   ,QAT              ,3
201911   ,UGA              ,3
201502   ,IRL              ,4
201804   ,GMB              ,1
201602   ,GNB              ,1
201503   ,PNG              ,1
202004   ,IRL              ,42
202004   ,SWE              ,33
202004   ,LKA              ,9
202005   ,IRN              ,49
201706   ,QAT              ,335
201707   ,JAM              ,22
201704   ,RWA              ,4
201704   ,DZA              ,37
201704   ,CYP              ,42
201703   ,COL              ,328
201703   ,EGY              ,263
201703   ,MMR              ,34
201703   ,PER              ,188
201703   ,URY              ,111
201703   ,COD              ,20
201610   ,USA              ,3544
201611   ,JAM              ,2
201611   ,VNM              ,31
201701   ,CHE              ,161
202005   ,OMN              ,2
201608   ,USA              ,3592
201708   ,BOL              ,44
201708   ,UZB              ,5
201608   ,MUS              ,17
201706   ,LUX              ,27
201706   ,BHS              ,5
201511   ,CMR              ,6
201611   ,MEA              ,2
201610   ,MKD              ,134
201703   ,SSD              ,48
201609   ,LUX              ,20
201708   ,DJI              ,4
201709   ,TUR              ,413
201707   ,SEA              ,16
201612   ,ALB              ,281
201612   ,TGO              ,15
201612   ,GNQ              ,3
201606   ,MDV              ,64
201803   ,AUS              ,189
201803   ,BEL              ,113
201803   ,YEM              ,52
201711   ,KAZ              ,23
201705   ,SRB              ,48
201705   ,SWE              ,98
201802   ,CUB              ,44
201802   ,KWT              ,50
201802   ,NOR              ,17
201804   ,FRA              ,383
201804   ,SRB              ,131
201709   ,CHL              ,34
201608   ,LKA              ,30
201801   ,GRC              ,206
201801   ,JPN              ,133
201612   ,SGP              ,27
201710   ,ARG              ,27
201710   ,ZWE              ,9
201703   ,TKM              ,13
201711   ,DZA              ,29
201711   ,AGO              ,4
201711   ,LTU              ,20
201712   ,TUR              ,343
201612   ,AND              ,1
201607   ,AND              ,2
201607   ,KHM              ,44
201607   ,LBN              ,38
201607   ,ARE              ,40
201607   ,AZE              ,29
201605   ,VNM              ,66
201510   ,AFG              ,145
201512   ,FRA              ,327
201602   ,BGD              ,17
201506   ,CAN              ,433
201506   ,ITA              ,120
201505   ,IRQ              ,194
201507   ,ITA              ,124
201511   ,THA              ,25
201804   ,SLV              ,6
201709   ,CPV              ,1
201710   ,BMU              ,7
201811   ,NER              ,3
201807   ,CHL              ,24
201807   ,CUB              ,17
201801   ,ARE              ,42
201606   ,TWN              ,48
201901   ,CAN              ,264
201902   ,CHE              ,34
201607   ,GMB              ,5
201904   ,BLR              ,15
201901   ,PSE              ,37
201601   ,ISR              ,198
201809   ,CHN              ,201
201809   ,VAT              ,49
201510   ,ARM              ,31
201504   ,SEA              ,15
201509   ,EST              ,12
201807   ,BHR              ,8
201510   ,SVK              ,15
201605   ,NZL              ,38
201512   ,QAT              ,34
201508   ,NMR              ,10
201806   ,AFR              ,64
201806   ,LUX              ,24
201806   ,RUS              ,334
201903   ,TCD              ,3
201508   ,RWA              ,8
201810   ,FJI              ,36
201810   ,CHE              ,48
201507   ,PGS              ,2
201906   ,IDN              ,24
201905   ,CAN              ,194
201808   ,KAZ              ,20
201808   ,PRK              ,105
201808   ,VEN              ,50
201808   ,OMN              ,17
201810   ,MYS              ,26
201908   ,SUR              ,2
201508   ,SAS              ,3
201510   ,SUR              ,1
201909   ,ITA              ,82
201909   ,MUS              ,6
201909   ,ZWE              ,33
201508   ,PAN              ,8
201507   ,MWI              ,2
201602   ,STP              ,1
201905   ,BRA              ,56
201905   ,ISR              ,125
201907   ,SLV              ,12
201905   ,TMP              ,2
201905   ,MDA              ,4
201806   ,SOM              ,25
201909   ,HRV              ,4
201502   ,BGR              ,9
201903   ,CZE              ,14
202006   ,IRL              ,12
201804   ,SUR              ,1
201910   ,AGO              ,4
201810   ,KWT              ,4
201701   ,FSM              ,1
201602   ,BHS              ,2
201809   ,HKG              ,2
201509   ,BLZ              ,1
201502   ,PRT              ,3
201808   ,VCT              ,2
201908   ,CIV              ,2
202001   ,USA              ,1527
201907   ,MWI              ,2
201812   ,URY              ,11
201912   ,CHL              ,12
201911   ,RUS              ,285
201906   ,NER              ,4
201812   ,OMN              ,2
202001   ,PRK              ,15
202001   ,MDA              ,6
202001   ,WST              ,25
201909   ,COD              ,1
201911   ,GMB              ,4
201911   ,MHL              ,1
201911   ,AUT              ,17
201808   ,DJI              ,2
201601   ,VCT              ,1
201909   ,NIC              ,3
201601   ,GNQ              ,1
202003   ,HND              ,1
201808   ,PAN              ,1
202004   ,CAN              ,130
202004   ,FIN              ,10
202004   ,VNM              ,9
201707   ,ISR              ,357
201704   ,NLD              ,65
201704   ,GIN              ,7
201703   ,AUT              ,51
201611   ,COL              ,299
201611   ,MLT              ,2
201702   ,WST              ,93
201702   ,VEN              ,126
201702   ,MLT              ,22
201702   ,GRC              ,184
201702   ,COG              ,7
201702   ,MUS              ,16
201702   ,SEA              ,24
202005   ,GIN              ,1
201704   ,MLT              ,20
201708   ,PHL              ,77
201708   ,IDN              ,32
201608   ,SWE              ,70
201706   ,HND              ,35
201706   ,ZAF              ,12
201610   ,ARG              ,151
201610   ,PAN              ,45
201610   ,LTU              ,33
201610   ,UKR              ,164
201610   ,DOM              ,23
201510   ,COL              ,54
201703   ,VNM              ,24
201711   ,CAN              ,285
201711   ,NZL              ,43
201711   ,TJK              ,4
201709   ,EUR              ,534
201709   ,DJI              ,5
201607   ,PAK              ,137
201702   ,HKG              ,2
201612   ,BLR              ,29
201612   ,PRT              ,35
201612   ,PAK              ,79
201803   ,KWT              ,12
201803   ,IDN              ,38
201701   ,MLT              ,11
201705   ,BGR              ,56
201705   ,MLT              ,4
201804   ,EUR              ,487
201701   ,MCO              ,13
201708   ,BWA              ,5
201710   ,PER              ,38
201710   ,LVA              ,34
201710   ,CUB              ,46
201712   ,MCO              ,2
201607   ,ESP              ,299
201512   ,CUB              ,53
201506   ,IRQ              ,186
201512   ,TKM              ,3
201605   ,AUS              ,389
201603   ,URY              ,16
201509   ,BGD              ,21
201503   ,CIV              ,5
201505   ,SSD              ,27
201508   ,VEN              ,96
201804   ,SSD              ,10
201712   ,WST              ,34
201710   ,ISL              ,10
201811   ,SYR              ,143
201811   ,IRN              ,84
201508   ,SRB              ,16
201507   ,KEN              ,71
201504   ,NGA              ,67
201606   ,CYP              ,39
201902   ,KHM              ,3
201902   ,ITA              ,99
201902   ,IDN              ,22
201705   ,TJK              ,2
201602   ,KHM              ,25
201603   ,MYS              ,38
201606   ,GUY              ,7
201809   ,DEU              ,242
201604   ,LVA              ,27
201504   ,BHS              ,2
201511   ,TKM              ,10
201503   ,BGR              ,36
201601   ,GHA              ,12
201907   ,BEL              ,46
201907   ,TUN              ,17
201505   ,MDV              ,50
201609   ,PGS              ,2
201505   ,MLI              ,27
201505   ,PER              ,31
201502   ,MKD              ,19
201504   ,SSD              ,10
201806   ,SVK              ,20
201806   ,MCO              ,9
201806   ,SGP              ,85
201806   ,CIV              ,3
201903   ,EUR              ,397
201903   ,LUX              ,12
201903   ,NGA              ,18
201505   ,BLR              ,12
201901   ,NIC              ,7
201810   ,TZA              ,14
201810   ,MNG              ,2
201511   ,AGO              ,3
201906   ,BGR              ,23
201510   ,MOZ              ,6
201605   ,TGO              ,24
201507   ,GIN              ,9
201909   ,COG              ,5
201604   ,HUN              ,35
201502   ,KHM              ,7
201905   ,BGD              ,18
201601   ,TZA              ,5
201505   ,ZAF              ,10
201709   ,BEN              ,1
201901   ,AZE              ,7
201602   ,NER              ,7
201602   ,MUS              ,5
201806   ,NOR              ,70
201902   ,MLT              ,1
201506   ,MEA              ,2
201504   ,COD              ,9
201902   ,MWI              ,1
201910   ,PHL              ,7
201910   ,THA              ,20
201604   ,FJI              ,3
201912   ,IRQ              ,56
201606   ,GRD              ,4
201908   ,RWA              ,2
201907   ,MYS              ,9
202002   ,USA              ,1522
201812   ,ATG              ,3
201912   ,ECU              ,4
201602   ,AND              ,8
202006   ,MLT              ,1
202001   ,SRB              ,13
201512   ,BRB              ,4
201508   ,NIC              ,4
202003   ,BEN              ,2
201911   ,AFR              ,53
201911   ,CUB              ,51
201911   ,ISR              ,103
201901   ,HTI              ,1
202002   ,NMR              ,7
202002   ,COL              ,8
201608   ,PNG              ,2
201502   ,AZE              ,2
201705   ,ZMB              ,4
201901   ,EST              ,2
201909   ,MOZ              ,2
202005   ,RUS              ,143
202005   ,IRQ              ,24
201604   ,IRQ              ,187
201704   ,SVK              ,22
202004   ,BOL              ,6
201701   ,USA              ,3933
201702   ,ARG              ,157
201611   ,BOL              ,68
201611   ,NIC              ,52
201611   ,SGP              ,33
201611   ,NLD              ,78
201702   ,TON              ,4
201702   ,EUR              ,585
201702   ,AZE              ,58
201708   ,AFG              ,201
201708   ,UKR              ,199
201706   ,THA              ,30
201702   ,SLV              ,32
201610   ,MEX              ,207
201610   ,DZA              ,62
201610   ,GUY              ,5
201704   ,MHL              ,1
201609   ,KGZ              ,16
201609   ,KEN              ,53
201608   ,TJK              ,5
201610   ,BHR              ,22
201606   ,COL              ,195
201612   ,CUB              ,152
201612   ,TWN              ,84
201612   ,ARM              ,65
201612   ,HND              ,56
201612   ,SVK              ,23
201803   ,SDN              ,24
201601   ,AUS              ,409
201705   ,CZE              ,66
201705   ,MYS              ,18
201703   ,NER              ,21
201802   ,PAN              ,13
201802   ,GTM              ,18
201804   ,KOR              ,132
201701   ,COG              ,12
201605   ,DNK              ,96
201605   ,COL              ,255
201509   ,DEU              ,391
201702   ,CRI              ,6
201805   ,TCD              ,11
201801   ,ALB              ,146
201711   ,JPN              ,166
201712   ,SYR              ,203
201712   ,AUS              ,113
201712   ,HND              ,49
201712   ,PHL              ,29
201607   ,NGA              ,52
201505   ,SVK              ,12
201505   ,PRK              ,49
201507   ,AUS              ,597
201604   ,KHM              ,33
201505   ,LKA              ,23
201506   ,CYP              ,22
201508   ,IND              ,79
201601   ,DEU              ,372
201604   ,KAZ              ,13
201605   ,YEM              ,143
201605   ,IND              ,90
201608   ,GUY              ,2
201710   ,KHM              ,12
201811   ,SWE              ,52
201811   ,CIV              ,6
201811   ,TWN              ,14
201811   ,NPL              ,8
201504   ,ZAF              ,18
201510   ,JAM              ,10
201604   ,NIC              ,43
201801   ,NMR              ,5
201902   ,CZE              ,9
201508   ,PRK              ,54
201505   ,AFR              ,130
201904   ,PER              ,24
201904   ,CIV              ,6
201904   ,MKD              ,60
201511   ,NZL              ,44
201809   ,COL              ,47
201503   ,EGY              ,140
201503   ,UKR              ,165
201603   ,MLI              ,23
201807   ,KAZ              ,13
201603   ,YEM              ,79
201511   ,IDN              ,65
201806   ,COD              ,6
201509   ,ZMB              ,5
201507   ,AGO              ,6
201903   ,ARM              ,6
201803   ,MWI              ,4
201902   ,GRD              ,6
201505   ,TZA              ,30
201810   ,VAT              ,45
201810   ,LKA              ,33
201810   ,SSD              ,16
201810   ,PRK              ,55
201804   ,FJI              ,1
201601   ,ETH              ,21
201906   ,VAT              ,19
201906   ,SYR              ,77
201808   ,EUR              ,256
201808   ,DEU              ,228
201902   ,ZWE              ,7
201908   ,AFG              ,73
201908   ,PAK              ,62
201603   ,SVK              ,17
201508   ,PRT              ,14
201603   ,QAT              ,26
201511   ,ROM              ,2
201906   ,LUX              ,15
201909   ,DZA              ,8
201503   ,MUS              ,7
201807   ,CYM              ,3
201812   ,NZL              ,46
201905   ,EGY              ,68
201801   ,SWZ              ,2
201905   ,ZWE              ,6
201809   ,TUN              ,11
202006   ,LBN              ,2
201805   ,ZMB              ,1
201505   ,KWT              ,11
201810   ,KHM              ,9
201910   ,ALB              ,24
201910   ,ECU              ,32
201910   ,RWA              ,10
201812   ,RWA              ,11
201912   ,RUS              ,345
201912   ,FRA              ,141
201811   ,HKG              ,1
202002   ,CUB              ,28
202002   ,LTU              ,5
201508   ,VAT              ,9
201907   ,GRD              ,1
202001   ,RUS              ,247
201512   ,ERI              ,5
201807   ,LAO              ,10
201911   ,IRN              ,111
202002   ,OMN              ,1
201601   ,WAF              ,1
201911   ,BHS              ,2
201712   ,SEA              ,1
201705   ,BTN              ,3
201603   ,CYM              ,1
202004   ,ALB              ,8
201907   ,VCT              ,1
202003   ,URY              ,1
201604   ,WSM              ,1
201808   ,VUT              ,1
201904   ,PSE              ,25
202005   ,TUN              ,6
201707   ,JOR              ,142
201607   ,IND              ,113
201704   ,BHR              ,34
202003   ,VNM              ,14
201702   ,                 ,22761
201703   ,JPN              ,190
201703   ,DOM              ,31
201703   ,LTU              ,44
202005   ,NGA              ,7
201611   ,LBY              ,57
201611   ,DOM              ,24
201611   ,BHS              ,1
