MonthYear,Actor2Name                        ,Count
201701   ,LOTHAR DE MAIZIERE                ,3
202002   ,SIEMENS AG                        ,34
201711   ,ALEMANIA                          ,11
201804   ,WURZBURG                          ,8
201906   ,HANOVER                           ,370
201610   ,AKEN                              ,11
201810   ,DRESDEN                           ,135
201810   ,FRESENIUS MEDICAL                 ,4
201607   ,NUREMBERG                         ,224
201610   ,KINDERDORF INTERNATIONAL          ,1
201802   ,RUHR VALLEY                       ,1
201808   ,LOWER SAXONY                      ,31
201608   ,LAKE CONSTANCE                    ,17
201802   ,HORST KOHLER                      ,5
201901   ,AKEN                              ,1
201602   ,LAKE CONSTANCE                    ,2
201904   ,HELMUT SCHMIDT                    ,1
201906   ,DVV INTERNATIONAL                 ,1
201904   ,DRESDNER BANK                     ,5
201901   ,WOLFGANG SCHAEUBLE                ,10
201810   ,NORBERT ROETTGEN                  ,3
201810   ,ROMAN HERZOG                      ,1
201903   ,PFALZ                             ,2
201502   ,WURZBURG                          ,1
202004   ,HALLE                             ,91
202004   ,GERMANY                           ,20378
201707   ,THOMAS DE MAIZIERE                ,51
201707   ,THURINGIA                         ,49
201608   ,THURINGIA                         ,42
201608   ,FRANKFURT                         ,558
201708   ,BONN                              ,219
201703   ,HAMBURG                           ,1182
201601   ,GERMANY                           ,40830
201709   ,DEUTSCHE BANK                     ,275
201904   ,DORTMUND                          ,106
201904   ,BRAUNSCHWEIG                      ,25
201904   ,DANUBE RIVER                      ,9
201609   ,MUNICH                            ,970
201609   ,BRAUNSCHWEIG                      ,55
201609   ,DEUTSCHLAND                       ,39
201709   ,KOLN                              ,19
201706   ,BREMEN                            ,121
201706   ,DEUTSCHE BANK                     ,383
201706   ,NECKAR                            ,19
201610   ,DEUTSCHE                          ,540
201610   ,ESSEN                             ,32
201808   ,RUHR                              ,13
201612   ,BREMEN                            ,117
201511   ,COLOGNE                           ,252
201605   ,BAVARIA                           ,451
201605   ,COLOGNE                           ,547
201507   ,BAVARIA                           ,412
201504   ,DEUTSCHE BANK                     ,300
201803   ,MUNICH                            ,994
201503   ,COMMERZBANK                       ,128
201601   ,FRANKFORT                         ,259
201709   ,WESER                             ,3
201706   ,LAKE CONSTANCE                    ,3
201509   ,WEIMAR                            ,22
201510   ,MANNHEIM                          ,31
201710   ,DEUTSCHE BANK                     ,202
201902   ,ESSEN                             ,27
201508   ,WEIMAR                            ,27
201506   ,DRESDEN                           ,167
201603   ,WOLFGANG SCHAEUBLE                ,51
201503   ,AKEN                              ,16
201803   ,GERHARD SCHRODER                  ,2
201705   ,PALATINATE                        ,13
201910   ,WURZBURG                          ,7
201509   ,PALATINATE                        ,18
201910   ,RUHR                              ,7
201911   ,KOLN                              ,10
201908   ,COLOGNE                           ,236
201908   ,DANUBE RIVER                      ,6
201901   ,HANNOVER                          ,15
201508   ,AKEN                              ,9
201812   ,THURINGIA                         ,17
201903   ,PALATINATE                        ,11
201706   ,SOLINGEN                          ,2
201505   ,WESER                             ,6
201607   ,RHINELAND                         ,95
201806   ,GERHARD SCHRODER                  ,3
201512   ,SIEMENS AG                        ,4
201902   ,HORST KOHLER                      ,1
201503   ,RHEINLAND                         ,6
201509   ,HELMUT SCHMIDT                    ,2
201512   ,AIX LA CHAPELLE                   ,1
201804   ,BRAUNSCHWEIG                      ,5
201810   ,LAKE CONSTANCE                    ,6
201810   ,JOSCHKA FISCHER                   ,2
201803   ,BODENSEE                          ,1
202003   ,HANNOVER                          ,16
202004   ,HAMELIN                           ,1
201702   ,BONN                              ,1436
201701   ,URSULA VON DER LEYEN              ,22
201707   ,COLOGNE                           ,361
201608   ,LEIPZIG                           ,167
201508   ,BERLIN                            ,4856
201611   ,DUSSELDORF                        ,77
201704   ,BAVARIA                           ,316
201701   ,HALLE                             ,78
201701   ,AACHEN                            ,45
201709   ,DRESDEN                           ,170
201804   ,GERMAN                            ,18610
201706   ,FRESENIUS MEDICAL                 ,1
201706   ,PETER WITTIG                      ,24
201512   ,HAMBURG                           ,276
201510   ,BRUNSWICK                         ,468
201502   ,COLOGNE                           ,62
201502   ,GERMAN                            ,6001
201602   ,DEUTSCHE                          ,371
201508   ,HAMELIN                           ,11
201510   ,HAMBURG                           ,459
201512   ,FRANKFORT                         ,188
201511   ,RUHR                              ,39
201801   ,DEUTSCHE                          ,184
201710   ,HANNOVER                          ,30
201804   ,BONN                              ,231
201807   ,HANOVER                           ,549
201902   ,FRANKFORT                         ,287
201902   ,WEIMAR                            ,44
201506   ,AACHEN                            ,20
201710   ,BRAUNSCHWEIG                      ,3
201503   ,LAKE CONSTANCE                    ,5
201910   ,DORTMUND                          ,156
201809   ,GERMANY                           ,32539
201806   ,ESSEN                             ,37
201806   ,PALATINATE                        ,23
201910   ,KOLN                              ,12
201910   ,DEUTSCHLAND                       ,60
201910   ,PALATINATE                        ,12
202002   ,DEUTSCHLAND                       ,21
201601   ,PFALZ                             ,3
201507   ,ULLA SCHMIDT                      ,1
201603   ,THOMAS DE MAIZIERE                ,22
201911   ,GERMANY                           ,25031
201604   ,HEILIGENDAMM                      ,1
201906   ,AACHEN                            ,62
201901   ,DEUTSCHLAND                       ,68
201604   ,BREMERHAVEN                       ,14
201508   ,WALTER ULBRICHT                   ,3
201703   ,SABINE LEUTHEUSSER SCHNARRENBERGER,1
201807   ,GERHARD SCHRODER                  ,5
201607   ,HELMUT KOHL                       ,13
201907   ,AACHEN                            ,36
201907   ,DRESDNER BANK                     ,3
201711   ,WURZBURG                          ,11
201809   ,WALTER ULBRICHT                   ,1
201506   ,HEILIGENDAMM                      ,8
201605   ,WURZBURG                          ,14
202002   ,DIAKONIE KATASTROPHENHILFE        ,1
201905   ,HANNOVER                          ,31
201502   ,THOMAS DE MAIZIERE                ,5
201501   ,BUNDESTAG                         ,3
201604   ,KOELN                             ,1
202002   ,PFALZ                             ,2
201807   ,HAMELN                            ,3
201812   ,HAMELN                            ,2
201605   ,PFALZ                             ,1
202001   ,RUHR                              ,6
201503   ,POSTDAM                           ,1
201704   ,MANFRED STOLPE                    ,1
201707   ,ALEMANIA                          ,7
201903   ,GERHARD SCHROEDER                 ,1
201604   ,KARL THEODOR ZU GUTTENBERG        ,1
201901   ,HEILIGENDAMM                      ,1
201804   ,BRIGITTE ZYPRIES                  ,4
202003   ,DEUTSCHLAND                       ,13
202005   ,NUREMBERG                         ,15
201707   ,BERLIN                            ,4499
201707   ,HALLE                             ,100
201611   ,RHEINLAND                         ,11
201708   ,DUSSELDORF                        ,52
201708   ,WEIMAR                            ,28
201708   ,BRIGITTE ZYPRIES                  ,43
201708   ,ROSTOCK                           ,26
201703   ,DEUTSCHE                          ,411
201703   ,LAKE CONSTANCE                    ,15
201703   ,LEIPZIG                           ,174
201701   ,LOWER SAXONY                      ,49
201709   ,DEUTSCHE                          ,275
201709   ,ESSEN                             ,71
201709   ,HANNOVER                          ,32
201904   ,DEUTSCHE                          ,290
201808   ,ROSTOCK                           ,18
201712   ,ANGELA MERKEL                     ,1237
201506   ,ILSE AIGNER                       ,2
201503   ,BREMERHAVEN                       ,4
201509   ,HANOVER                           ,452
201505   ,HAMBURG                           ,414
201509   ,DRESDEN                           ,197
201507   ,COLOGNE                           ,287
201802   ,BRUNSWICK                         ,438
201802   ,DER SPIEGEL                       ,48
201711   ,DUSSELDORF                        ,75
201705   ,URSULA VON DER LEYEN              ,83
201803   ,ILSE AIGNER                       ,5
201507   ,RHINELAND                         ,44
201710   ,HANOVER                           ,529
201710   ,WEIMAR                            ,21
201503   ,DANUBE RIVER                      ,19
201508   ,URSULA VON DER LEYEN              ,21
201502   ,LEIPZIG                           ,35
201502   ,BRAUNSCHWEIG                      ,10
201909   ,LOWER SAXONY                      ,30
201910   ,HAMELIN                           ,2
201910   ,DEUTSCHE BANK                     ,163
201603   ,DEUTSCHLAND                       ,32
201910   ,DANUBE RIVER                      ,11
201909   ,LAKE CONSTANCE                    ,6
201502   ,NURNBERG                          ,4
201504   ,URSULA VON DER LEYEN              ,19
201809   ,BRUNSWICK                         ,493
201809   ,BAVARIA                           ,257
201809   ,COLOGNE                           ,627
201809   ,DZ BANK                           ,9
201911   ,BREMEN                            ,263
201906   ,BUNDESTAG                         ,586
201905   ,WURZBURG                          ,9
201904   ,BREMERHAVEN                       ,5
201710   ,RHEINLAND                         ,4
201705   ,GERHARD SCHROEDER                 ,3
201606   ,URSULA VON DER LEYEN              ,56
201807   ,RUHR VALLEY                       ,2
201912   ,NURNBERG                          ,2
201711   ,AIX LA CHAPELLE                   ,1
201810   ,HYPOVEREINSBANK                   ,1
201805   ,ALEMANIA                          ,13
201905   ,ERICH HONECKER                    ,2
201512   ,KRISTINA SCHROEDER                ,1
201901   ,KARL THEODOR ZU GUTTENBERG        ,2
201610   ,SABINE LEUTHEUSSER SCHNARRENBERGER,1
202004   ,LEIPZIG                           ,94
201707   ,DEUTSCHE                          ,261
201708   ,MUNICH                            ,429
201611   ,ANGELA MERKEL                     ,2055
201611   ,ESSEN                             ,81
201611   ,DUESSELDORF                       ,18
201604   ,GERMAN                            ,20482
201703   ,MUNICH                            ,1105
201709   ,MUNICH                            ,600
201709   ,WEIMAR                            ,22
201510   ,GERMAN                            ,19422
201808   ,DEUTSCHE                          ,297
201808   ,DRESDEN                           ,244
201507   ,HANNOVER                          ,21
201506   ,THOMAS DE MAIZIERE                ,51
201504   ,WOLFGANG SCHAEUBLE                ,65
201605   ,FRESENIUS MEDICAL                 ,17
201802   ,WOLFGANG ISCHINGER                ,26
201508   ,DEUTSCHE                          ,211
201710   ,SIEMENS AG                        ,23
201902   ,RUHR                              ,20
201604   ,RUHR VALLEY                       ,2
202005   ,MANNHEIM                          ,5
201806   ,LEIPZIG                           ,136
201512   ,WOLFGANG SCHAEUBLE                ,53
201912   ,MANNHEIM                          ,33
201804   ,DZ BANK                           ,9
201905   ,BERLIN                            ,3688
201906   ,THURINGIA                         ,30
201908   ,MANNHEIM                          ,12
201902   ,BRAUNSCHWEIG                      ,10
201902   ,WESER                             ,3
201507   ,DUESSELDORF                       ,2
201903   ,ESSEN                             ,41
201502   ,NORBERT ROETTGEN                  ,6
201812   ,URSULA VON DER LEYEN              ,18
201607   ,HALLE                             ,105
201607   ,DEUTSCHLAND                       ,28
201603   ,KARL THEODOR ZU GUTTENBERG        ,1
201610   ,HELMUT SCHMIDT                    ,3
201902   ,JOSCHKA FISCHER                   ,1
201907   ,ALEMANIA                          ,2
201810   ,WOLFGANG SCHAEUBLE                ,18
201710   ,ERICH HONECKER                    ,2
201604   ,SOLINGEN                          ,3
201901   ,HELMUT SCHMIDT                    ,7
201907   ,RHEINLAND                         ,1
201511   ,ARBEITER SAMARITER BUND           ,3
201906   ,MUENCHEN                          ,1
201502   ,ILSE AIGNER                       ,1
201804   ,KOLN                              ,5
202003   ,DZ BANK                           ,2
201602   ,THE JOHANNITER                    ,1
202003   ,MUENCHEN                          ,1
201907   ,WESER                             ,3
201903   ,DRESDNER BANK                     ,2
201606   ,ILSE AIGNER                       ,1
201811   ,DANAU                             ,2
201611   ,DZ BANK                           ,8
201708   ,DEUTSCHE BANK                     ,156
201703   ,BRUNSWICK                         ,501
201703   ,RUHR                              ,39
201709   ,URSULA VON DER LEYEN              ,5
201706   ,HELMUT KOHL                       ,234
201706   ,URSULA VON DER LEYEN              ,48
201712   ,BONN                              ,409
201712   ,LUBECK                            ,11
201711   ,BUNDESTAG                         ,614
201612   ,HANOVER                           ,432
201612   ,THURINGIA                         ,40
201504   ,MUNICH                            ,562
201506   ,BUNDESTAG                         ,471
201802   ,MUNICH                            ,3665
201711   ,COLOGNE                           ,396
201510   ,BREMEN                            ,127
201609   ,DUESSELDORF                       ,26
201801   ,FRANKFORT                         ,205
201801   ,DEUTSCHLAND                       ,23
201604   ,DANAU                             ,8
201710   ,NUREMBERG                         ,92
201608   ,DANUBE RIVER                      ,8
201807   ,DEUTSCHE BANK                     ,223
201807   ,BREMERHAVEN                       ,10
201507   ,RHEINLAND                         ,6
201510   ,DANUBE RIVER                      ,11
201603   ,PALATINATE                        ,27
201910   ,AIX LA CHAPELLE                   ,8
201909   ,BONN                              ,120
201502   ,HAMELIN                           ,4
201806   ,WURZBURG                          ,8
201507   ,HELMUT SCHMIDT                    ,11
201701   ,THURINGIA                         ,55
201809   ,NUREMBERG                         ,44
201505   ,HELMUT SCHMIDT                    ,11
201906   ,HORST KOHLER                      ,3
201901   ,RUHR                              ,41
201702   ,RENATE KUENAST                    ,7
201903   ,DRESDEN                           ,94
201812   ,WEIMAR                            ,18
201512   ,BRAUNSCHWEIG                      ,5
201706   ,ILSE AIGNER                       ,1
201606   ,DORTMUND                          ,341
201606   ,ROSTOCK                           ,30
201506   ,WESER                             ,3
201810   ,LUBECK                            ,15
201810   ,BREMERHAVEN                       ,7
201711   ,HELMUT SCHMIDT                    ,6
201805   ,AIX LA CHAPELLE                   ,35
201907   ,LUBECK                            ,4
202003   ,WEIMAR                            ,16
201607   ,HELMUT SCHMIDT                    ,4
201607   ,PETER WITTIG                      ,2
201804   ,GERHARD SCHROEDER                 ,1
201801   ,THE JOHANNITER                    ,1
201901   ,LUBECK                            ,2
201812   ,BODENSEE                          ,3
201504   ,THE JOHANNITER                    ,1
201809   ,GERHARD SCHROEDER                 ,1
202004   ,STUTTGART                         ,95
202004   ,HAMBURG                           ,264
201702   ,WESER                             ,2
201611   ,HAMELIN                           ,3
201703   ,SIEMENS AG                        ,24
201701   ,BAVARIA                           ,425
201709   ,BAVARIA                           ,314
201709   ,BREMEN                            ,88
201609   ,WUERZBURG                         ,8
201808   ,DUSSELDORF                        ,80
201612   ,ANGELA MERKEL                     ,1776
201505   ,ANGELA MERKEL                     ,1531
201509   ,COLOGNE                           ,250
201605   ,HALLE                             ,100
201703   ,THOMAS DE MAIZIERE                ,50
201802   ,GERMANY                           ,29278
201710   ,FRANKFURT                         ,933
201602   ,ESSEN                             ,24
201705   ,DEUTSCHE                          ,287
202001   ,COLOGNE                           ,167
202001   ,BERLIN                            ,7989
201803   ,RUHR                              ,19
201902   ,FRESENIUS MEDICAL                 ,2
201604   ,WURZBURG                          ,17
201712   ,WOLFGANG SCHAEUBLE                ,9
201707   ,SOLINGEN                          ,2
201811   ,STUTTGART                         ,176
202002   ,DEUTSCHE BANK                     ,67
202002   ,NUERNBERG                         ,3
201809   ,STUTTGART                         ,137
201508   ,GUIDO WESTERWELLE                 ,8
201905   ,DEUTSCHE BANK                     ,501
201906   ,BREMEN                            ,108
201906   ,BAVARIA                           ,212
201507   ,ILSE AIGNER                       ,6
201810   ,BAVARIA                           ,410
201509   ,KARL THEODOR ZU GUTTENBERG        ,7
201507   ,BRAUNSCHWEIG                      ,4
201503   ,FRESENIUS MEDICAL                 ,6
201805   ,WURZBURG                          ,11
201607   ,LOWER SAXONY                      ,50
201502   ,THURINGIA                         ,5
201912   ,KOLN                              ,5
201907   ,WEIMAR                            ,32
201907   ,BONN                              ,184
201907   ,LEIPZIG                           ,155
201609   ,ILSE AIGNER                       ,6
201602   ,AKEN                              ,5
201906   ,DZ BANK                           ,6
201506   ,DEUTCHLAND                        ,2
201701   ,HEILIGENDAMM                      ,3
201709   ,JOSCHKA FISCHER                   ,5
202004   ,KLAUS SCHARIOTH                   ,2
201605   ,ROMAN HERZOG                      ,1
201510   ,WOLFGANG ISCHINGER                ,1
201810   ,KOELN                             ,1
202003   ,AIX LA CHAPELLE                   ,2
201905   ,GERMANY                           ,29812
201702   ,ANGELA MERKEL                     ,2432
201702   ,HANNOVER                          ,37
201707   ,DEUTSCHLAND                       ,41
201707   ,FRANKFORT                         ,173
201608   ,ESSEN                             ,49
201610   ,GERMANY                           ,41727
201604   ,GERMANY                           ,38284
201704   ,FRANKFORT                         ,162
201703   ,BAVARIA                           ,401
201603   ,DER SPIEGEL                       ,272
201704   ,WURZBURG                          ,6
201609   ,STUTTGART                         ,159
201609   ,ROSTOCK                           ,71
201610   ,HANNOVER                          ,46
201808   ,COLOGNE                           ,248
201808   ,DORTMUND                          ,89
201712   ,MUNICH                            ,536
201602   ,BREMEN                            ,142
201604   ,DRESDEN                           ,195
201505   ,HANOVER                           ,443
201604   ,DUSSELDORF                        ,93
201703   ,WESER                             ,2
201509   ,RUHR                              ,7
201504   ,NUREMBERG                         ,136
201705   ,DORTMUND                          ,154
201805   ,DEUTSCHE                          ,271
201805   ,HAMBURG                           ,502
201805   ,DEUTSCHLAND                       ,29
202001   ,GERMAN                            ,11749
202001   ,DZ BANK                           ,4
201508   ,DORTMUND                          ,223
201710   ,GERHARD SCHROEDER                 ,11
201804   ,DER SPIEGEL                       ,92
201711   ,WESER                             ,1
201612   ,PETER RAMSAUER                    ,1
201605   ,DER SPIEGEL                       ,108
201812   ,MUNICH                            ,360
201508   ,AACHEN                            ,17
201806   ,RUHR                              ,24
201601   ,WOLFGANG ISCHINGER                ,4
202002   ,COMMERZBANK                       ,44
201905   ,COLOGNE                           ,235
201908   ,BONN                              ,160
201903   ,BERLIN                            ,2839
201512   ,AKEN                              ,16
201505   ,RONALD POFALLA                    ,1
201906   ,DUSSELDORF                        ,62
201908   ,BREMERHAVEN                       ,24
201908   ,POSTDAM                           ,1
201908   ,PFALZ                             ,1
201511   ,KARL THEODOR ZU GUTTENBERG        ,2
201506   ,ANNETTE SCHAVAN                   ,3
201503   ,WESER                             ,5
201602   ,DANUBE RIVER                      ,2
201812   ,WOLFGANG ISCHINGER                ,18
201903   ,NORBERT ROETTGEN                  ,2
201704   ,HYPOVEREINSBANK                   ,3
201805   ,HELMUT KOHL                       ,4
202003   ,ESSEN                             ,21
202004   ,NECKAR                            ,2
201904   ,DZ BANK                           ,4
201708   ,HEILIGENDAMM                      ,1
201706   ,COMMERZBANK                       ,65
201712   ,ESSEN                             ,29
201712   ,THURINGIA                         ,24
201603   ,ESSEN                             ,44
201503   ,BUNDESTAG                         ,457
201510   ,COMMERZBANK                       ,81
201803   ,BERLIN                            ,3767
201702   ,LAKE CONSTANCE                    ,7
201802   ,DRESDEN                           ,140
201802   ,DANUBE RIVER                      ,31
201503   ,HAMBURG                           ,439
201510   ,DUESSELDORF                       ,15
201509   ,AACHEN                            ,49
201609   ,PALATINATE                        ,16
202001   ,GERMANY                           ,27273
201710   ,DEUTSCHE                          ,310
201804   ,WEIMAR                            ,30
201710   ,HORST KOHLER                      ,45
201612   ,HELMUT KOHL                       ,6
201503   ,PETER WITTIG                      ,15
201511   ,ESSEN                             ,38
201511   ,HAMELIN                           ,4
201812   ,LEIPZIG                           ,78
201806   ,DEUTSCHE BANK                     ,262
201806   ,BAVARIA                           ,567
201806   ,RHEINLAND                         ,9
202002   ,DEUTSCHE                          ,181
201602   ,DEUTSCHLAND                       ,22
201911   ,BUNDESTAG                         ,338
201911   ,DER SPIEGEL                       ,49
201709   ,LAKE CONSTANCE                    ,9
201502   ,RHINELAND                         ,6
201605   ,LUBECK                            ,7
201510   ,PALATINATE                        ,13
201805   ,RHEINLAND                         ,1
201603   ,DANUBE RIVER                      ,5
201809   ,ROSTOCK                           ,22
201504   ,FRESENIUS MEDICAL                 ,9
201604   ,GUIDO WESTERWELLE                 ,3
201810   ,HANNOVER                          ,25
201902   ,JERMANY                           ,5
201906   ,HELMUT SCHMIDT                    ,2
201907   ,HANNOVER                          ,10
201910   ,ALEMANIA                          ,3
201808   ,PALATINATE                        ,5
202001   ,GERHARD SCHROEDER                 ,1
201512   ,LUBECK                            ,5
202001   ,WOLFGANG SCHAEUBLE                ,3
201906   ,ALEMANIA                          ,4
201712   ,HAMELN                            ,5
201804   ,HELMUT KOHL                       ,7
201903   ,LUBECK                            ,2
201805   ,HEILIGENDAMM                      ,1
201702   ,KOLN                              ,7
201707   ,STUTTGART                         ,296
201608   ,DUSSELDORF                        ,133
201608   ,DEUTSCHLAND                       ,48
201703   ,URSULA VON DER LEYEN              ,69
201709   ,DORTMUND                          ,193
201904   ,RHEINLAND                         ,8
201706   ,DORTMUND                          ,196
201610   ,MUNICH                            ,869
201808   ,RHINELAND                         ,73
201706   ,GUIDO WESTERWELLE                 ,3
201712   ,HANOVER                           ,472
201712   ,HELMUT KOHL                       ,6
201506   ,NECKAR                            ,6
201503   ,MANNHEIM                          ,17
201503   ,DUSSELDORF                        ,1004
201703   ,DANAU                             ,5
201802   ,RHINELAND                         ,76
201711   ,SIEMENS AG                        ,32
201505   ,BONN                              ,151
201705   ,MANNHEIM                          ,54
201605   ,BREMEN                            ,140
201807   ,DRESDEN                           ,103
201902   ,COLOGNE                           ,292
201902   ,LOWER SAXONY                      ,26
201503   ,NECKAR                            ,3
201506   ,HANNOVER                          ,29
201707   ,KOLN                              ,4
201601   ,LOWER SAXONY                      ,20
201910   ,DEUTSCHE                          ,184
201705   ,BRAUNSCHWEIG                      ,22
201507   ,THURINGIA                         ,22
201701   ,HANNOVER                          ,25
201809   ,PALATINATE                        ,12
201912   ,RHINELAND                         ,33
201912   ,BAVARIA                           ,180
201912   ,ROSTOCK                           ,20
201911   ,SIEMENS AG                        ,22
201609   ,DANUBE RIVER                      ,30
201908   ,BREMEN                            ,91
201908   ,BODENSEE                          ,2
201901   ,HAMBURG                           ,538
201902   ,PALATINATE                        ,10
201905   ,PALATINATE                        ,11
201903   ,DANUBE RIVER                      ,4
201504   ,HAMELIN                           ,8
201509   ,RENATE SCHMIDT                    ,1
