MonthYear,EventRootCode,SumNumMentions,AvgNumMentions
201512   ,09           ,50            ,8.3333333333333339
202004   ,13           ,8             ,4.0
201610   ,02           ,72            ,3.4285714285714288
201605   ,01           ,369           ,4.2413793103448274
201503   ,14           ,46            ,6.5714285714285721
201512   ,17           ,62            ,2.5833333333333339
201605   ,07           ,50            ,4.166666666666667
201811   ,01           ,298           ,4.382352941176471
201906   ,17           ,119           ,4.958333333333333
201910   ,17           ,116           ,4.6400000000000006
202002   ,02           ,198           ,4.5
201903   ,17           ,74            ,4.625
202001   ,12           ,77            ,3.2083333333333335
201706   ,06           ,50            ,8.3333333333333339
201905   ,08           ,106           ,5.5789473684210522
201905   ,09           ,48            ,5.333333333333333
201602   ,10           ,30            ,2.7272727272727271
201812   ,06           ,72            ,6.0
201607   ,16           ,68            ,7.5555555555555554
201707   ,18           ,16            ,4.0
201608   ,14           ,3             ,3.0
202005   ,18           ,30            ,5.0
201703   ,09           ,27            ,6.75
201605   ,19           ,212           ,4.0769230769230775
201803   ,16           ,171           ,7.7727272727272725
201503   ,02           ,87            ,5.4375
201911   ,19           ,263           ,5.0576923076923075
201906   ,08           ,76            ,3.1666666666666665
201910   ,05           ,204           ,4.8571428571428568
201710   ,05           ,257           ,4.2131147540983607
201805   ,13           ,12            ,3.0
201907   ,17           ,47            ,5.2222222222222223
201912   ,16           ,6             ,6.0
201802   ,14           ,10            ,10.0
201609   ,05           ,307           ,4.796875
201604   ,02           ,168           ,4.2000000000000011
201709   ,02           ,1480          ,6.8837209302325588
201512   ,02           ,192           ,6.1935483870967758
201608   ,02           ,155           ,5.7407407407407414
201504   ,16           ,16            ,3.9999999999999996
201705   ,17           ,65            ,3.8235294117647061
201503   ,17           ,61            ,4.3571428571428577
201807   ,12           ,138           ,5.3076923076923066
201603   ,12           ,17            ,1.8888888888888888
201912   ,17           ,72            ,6.0
201810   ,12           ,103           ,4.9047619047619042
201809   ,07           ,36            ,5.1428571428571423
201910   ,12           ,56            ,4.666666666666667
201801   ,20           ,14            ,3.5
201902   ,08           ,136           ,3.5789473684210527
201712   ,06           ,38            ,4.75
201707   ,07           ,77            ,4.2777777777777777
201703   ,15           ,5             ,1.6666666666666667
201705   ,15           ,10            ,5.0
201907   ,07           ,36            ,6.0
201702   ,08           ,108           ,3.7241379310344827
201610   ,01           ,208           ,5.1999999999999993
201602   ,19           ,289           ,4.9827586206896539
201604   ,17           ,109           ,5.1904761904761907
201612   ,05           ,485           ,4.3303571428571432
201603   ,18           ,174           ,9.1578947368421026
201805   ,19           ,208           ,4.9523809523809526
201911   ,03           ,186           ,5.1666666666666661
201607   ,18           ,35            ,3.8888888888888888
201507   ,20           ,10            ,10.0
201810   ,18           ,36            ,7.2
201901   ,18           ,18            ,3.0
201901   ,03           ,153           ,3.8249999999999997
201804   ,08           ,80            ,8.88888888888889
202005   ,04           ,385           ,4.7530864197530862
201703   ,03           ,445           ,5.2976190476190474
201604   ,19           ,208           ,4.333333333333333
201609   ,06           ,82            ,4.5555555555555554
201512   ,19           ,114           ,3.9310344827586206
201502   ,05           ,105           ,4.5652173913043468
201509   ,16           ,49            ,4.454545454545455
201606   ,10           ,27            ,3.8571428571428572
201502   ,17           ,6             ,1.5
201808   ,02           ,73            ,3.3181818181818179
201808   ,01           ,238           ,4.5769230769230766
201503   ,09           ,30            ,6.0
201609   ,15           ,3             ,3.0
201604   ,06           ,62            ,5.1666666666666661
201506   ,13           ,22            ,3.666666666666667
201806   ,19           ,128           ,3.8787878787878789
201910   ,11           ,326           ,5.1746031746031749
201602   ,04           ,1252          ,4.1594684385382061
201703   ,02           ,169           ,4.2249999999999988
201609   ,11           ,140           ,4.666666666666667
201508   ,08           ,61            ,3.210526315789473
201606   ,08           ,244           ,4.6923076923076925
201605   ,16           ,26            ,5.2
201804   ,06           ,77            ,5.9230769230769234
201712   ,11           ,151           ,4.1944444444444438
202001   ,02           ,262           ,4.1587301587301591
201905   ,15           ,10            ,5.0
201705   ,16           ,13            ,6.5
201811   ,09           ,34            ,3.4
201611   ,08           ,49            ,3.5
201703   ,19           ,149           ,4.2571428571428571
201708   ,04           ,707           ,4.1104651162790695
201502   ,04           ,245           ,5.0
201505   ,03           ,527           ,4.25
201707   ,10           ,77            ,6.416666666666667
201901   ,11           ,264           ,3.4736842105263164
201803   ,01           ,485           ,4.85
201803   ,18           ,142           ,10.142857142857142
201505   ,16           ,399           ,18.136363636363633
201606   ,17           ,149           ,4.0270270270270281
201909   ,07           ,72            ,4.8
201612   ,12           ,38            ,5.4285714285714288
201810   ,08           ,109           ,4.9545454545454541
201806   ,12           ,56            ,4.0
201905   ,07           ,56            ,6.2222222222222223
201906   ,01           ,181           ,3.6199999999999997
201809   ,12           ,40            ,5.0
202005   ,12           ,55            ,5.5
201707   ,02           ,276           ,4.5245901639344259
201705   ,04           ,1156          ,4.3622641509433953
201708   ,10           ,323           ,4.5492957746478879
201605   ,04           ,687           ,4.2147239263803682
201510   ,04           ,589           ,4.1478873239436611
201605   ,12           ,87            ,4.3500000000000005
201612   ,03           ,274           ,7.2105263157894735
201510   ,19           ,374           ,5.4202898550724639
201507   ,11           ,85            ,4.2499999999999991
201603   ,01           ,136           ,3.162790697674418
201606   ,04           ,1765          ,4.6941489361702144
201609   ,07           ,26            ,6.5
201607   ,19           ,530           ,5.0961538461538467
201611   ,13           ,10            ,10.0
201505   ,02           ,166           ,6.6400000000000006
201808   ,18           ,13            ,2.166666666666667
201509   ,18           ,16            ,4.0
202003   ,15           ,2             ,2.0
202005   ,16           ,26            ,6.5
201707   ,01           ,356           ,3.7083333333333335
201704   ,07           ,19            ,3.1666666666666665
201609   ,02           ,111           ,3.8275862068965516
201608   ,03           ,215           ,3.2575757575757578
201507   ,02           ,74            ,3.6999999999999993
201705   ,01           ,214           ,3.5666666666666669
201701   ,15           ,27            ,5.4
201907   ,04           ,1321          ,4.8745387453874551
201509   ,09           ,43            ,4.3
201807   ,04           ,491           ,3.5579710144927539
201805   ,18           ,28            ,3.1111111111111112
201809   ,06           ,77            ,4.5294117647058822
201912   ,13           ,54            ,4.1538461538461542
201807   ,13           ,47            ,4.7
201501   ,03           ,6             ,6.0
201907   ,09           ,24            ,4.0
202003   ,07           ,36            ,4.0
201706   ,05           ,263           ,4.4576271186440666
201703   ,12           ,104           ,3.714285714285714
201801   ,18           ,111           ,5.5499999999999989
201612   ,19           ,1499          ,5.97211155378486
201608   ,09           ,322           ,8.05
201512   ,16           ,18            ,2.5714285714285712
201701   ,11           ,81            ,4.05
201507   ,08           ,18            ,2.5714285714285712
201606   ,01           ,438           ,4.2115384615384608
201811   ,04           ,1295          ,5.3512396694214868
201909   ,08           ,314           ,4.4225352112676051
201607   ,13           ,52            ,7.4285714285714288
201906   ,05           ,256           ,5.4468085106382986
201903   ,14           ,12            ,1.5
201904   ,12           ,587           ,6.74712643678161
202004   ,19           ,163           ,4.075
202005   ,06           ,44            ,5.5
201702   ,16           ,30            ,3.0
201609   ,13           ,34            ,5.666666666666667
201602   ,06           ,101           ,3.3666666666666667
201502   ,02           ,106           ,5.0476190476190492
201509   ,10           ,110           ,4.5833333333333339
201907   ,02           ,232           ,5.1555555555555559
201907   ,01           ,143           ,4.2058823529411766
201604   ,07           ,48            ,5.333333333333333
201803   ,09           ,165           ,5.32258064516129
201603   ,03           ,108           ,5.6842105263157894
201807   ,10           ,29            ,2.6363636363636362
201609   ,18           ,35            ,5.8333333333333339
201810   ,09           ,73            ,4.2941176470588234
202001   ,04           ,1073          ,4.1914062500000009
201904   ,04           ,624           ,4.2162162162162158
201509   ,13           ,4             ,2.0
201510   ,14           ,2             ,2.0
201909   ,18           ,28            ,2.8
201612   ,10           ,12            ,1.7142857142857144
201707   ,05           ,398           ,3.6181818181818191
201704   ,17           ,40            ,3.6363636363636362
202001   ,06           ,129           ,5.3750000000000009
201908   ,16           ,40            ,3.0769230769230771
201905   ,11           ,320           ,5.161290322580645
201801   ,11           ,558           ,6.1318681318681323
201711   ,18           ,10            ,5.0
202003   ,13           ,52            ,8.6666666666666661
201807   ,14           ,14            ,4.6666666666666661
201808   ,10           ,10            ,2.5
202004   ,02           ,42            ,4.6666666666666661
201702   ,14           ,10            ,10.0
201506   ,06           ,85            ,4.473684210526315
201812   ,01           ,270           ,3.8571428571428572
201706   ,09           ,67            ,5.1538461538461533
201711   ,17           ,140           ,4.5161290322580641
201701   ,06           ,106           ,8.8333333333333339
201907   ,08           ,72            ,4.5000000000000009
201804   ,04           ,1011          ,4.4933333333333332
201704   ,18           ,38            ,3.8
201708   ,15           ,28            ,7.0
201807   ,08           ,94            ,4.9473684210526327
201807   ,16           ,18            ,3.6
201606   ,05           ,1516          ,5.3380281690140841
201605   ,08           ,110           ,5.2380952380952372
201505   ,15           ,10            ,5.0
202002   ,05           ,235           ,5.875
202002   ,16           ,67            ,6.7000000000000011
201504   ,07           ,90            ,5.0
201710   ,02           ,128           ,4.7407407407407405
202001   ,10           ,47            ,4.2727272727272725
201905   ,16           ,16            ,3.9999999999999996
201910   ,19           ,245           ,3.7692307692307696
201903   ,13           ,14            ,4.666666666666667
201903   ,10           ,9             ,4.5
201511   ,12           ,31            ,3.8749999999999996
201605   ,18           ,12            ,6.0
201704   ,02           ,56            ,4.666666666666667
201704   ,08           ,110           ,3.0555555555555558
201704   ,11           ,153           ,4.371428571428571
201708   ,11           ,852           ,6.264705882352942
201801   ,17           ,186           ,4.65
201604   ,08           ,118           ,4.5384615384615383
201706   ,08           ,82            ,4.3157894736842106
201711   ,06           ,79            ,3.9499999999999997
201512   ,06           ,105           ,8.75
201510   ,07           ,42            ,3.2307692307692304
201906   ,18           ,35            ,5.833333333333333
201810   ,10           ,143           ,6.5
201710   ,01           ,156           ,5.7777777777777777
201705   ,18           ,15            ,3.0
201901   ,12           ,46            ,4.6
201804   ,16           ,50            ,7.1428571428571423
202001   ,16           ,14            ,3.5
201611   ,03           ,284           ,3.4216867469879526
202005   ,09           ,20            ,10.0
201504   ,05           ,487           ,4.7745098039215694
201505   ,19           ,284           ,4.115942028985506
201511   ,02           ,190           ,4.1304347826086945
201509   ,05           ,553           ,4.6470588235294139
201805   ,04           ,521           ,4.5701754385964906
201811   ,19           ,268           ,5.1538461538461533
201511   ,09           ,62            ,4.133333333333332
201909   ,15           ,25            ,3.5714285714285712
201710   ,11           ,149           ,5.9599999999999991
201809   ,05           ,189           ,3.78
201701   ,09           ,32            ,4.0
201911   ,12           ,14            ,3.5
202005   ,08           ,99            ,5.5
201602   ,05           ,525           ,7.291666666666667
201704   ,10           ,44            ,5.5
201708   ,19           ,361           ,4.2470588235294118
201609   ,14           ,14            ,7.0
201701   ,10           ,91            ,3.9565217391304346
201608   ,18           ,36            ,4.5
201709   ,01           ,602           ,5.7333333333333334
201901   ,01           ,285           ,3.3928571428571428
201511   ,13           ,25            ,5.0
201907   ,13           ,63            ,7.875
201909   ,02           ,551           ,4.6302521008403374
201810   ,02           ,714           ,5.3684210526315805
201802   ,13           ,26            ,4.333333333333333
201710   ,19           ,205           ,5.3947368421052637
201905   ,03           ,161           ,4.735294117647058
201904   ,19           ,133           ,4.29032258064516
201808   ,15           ,10            ,2.5
201505   ,20           ,5             ,1.6666666666666667
201612   ,01           ,671           ,5.6386554621848735
201612   ,20           ,46            ,4.1818181818181817
201711   ,20           ,8             ,8.0
201811   ,03           ,178           ,3.6326530612244889
201709   ,07           ,24            ,3.0
201607   ,02           ,407           ,5.2857142857142856
201511   ,20           ,8             ,8.0
201911   ,11           ,86            ,5.0588235294117645
201902   ,05           ,212           ,4.6086956521739131
201806   ,04           ,925           ,4.1294642857142856
201905   ,17           ,18            ,4.5
201707   ,16           ,36            ,5.1428571428571432
201809   ,15           ,3             ,3.0
202005   ,05           ,315           ,4.8461538461538467
201812   ,19           ,158           ,4.1578947368421053
201705   ,19           ,110           ,4.3999999999999995
201609   ,10           ,27            ,2.6999999999999997
201605   ,02           ,138           ,4.1818181818181817
201605   ,10           ,14            ,2.3333333333333335
201807   ,19           ,211           ,4.6888888888888891
201911   ,13           ,61            ,4.3571428571428577
201507   ,14           ,14            ,3.5
201806   ,02           ,219           ,5.9189189189189193
201805   ,08           ,58            ,8.2857142857142865
201901   ,08           ,80            ,5.7142857142857135
201607   ,12           ,233           ,6.8529411764705879
201912   ,15           ,4             ,2.0
201509   ,14           ,24            ,4.8
201906   ,14           ,6             ,3.0
201810   ,16           ,11            ,2.2
201702   ,11           ,255           ,3.8636363636363638
201610   ,07           ,83            ,6.916666666666667
201510   ,12           ,106           ,5.0476190476190474
