MonthYear,EventRootCode, SumAvgToneNumMentions,AvgAvgToneNumMentions
201911,13,-188.63640854447164,-13.474029181747973
201906,14,-7.56302521008402,-3.78151260504201
201507,14,-62.264428132697418,-15.566107033174356
201607,12,-869.25029674539064,-25.566185198393836
201810,16,-1.65571483790734,-0.331142967581468
201806,02,-432.89815921603952,-11.699950249082146
201912,15,-21.623475718277902,-10.811737859138951
201608,07,-80.599834777270388,-11.514262111038628
201611,04,-829.945481084196,-5.3892563706765966
201704,06,20.1534034793604,2.5191754349200504
201701,01,-633.4128739639001,-8.6768886844369888
201512,03,-128.94015645611319,-5.3725065190047179
201510,06,-11.952682789013245,-0.45971856880820144
201505,05,-676.2498503494603,-6.1477259122678243
201511,16,0.0,0.0
202002,12,-522.62402081467144,-18.0215179591266
201503,06,-0.19599230737309137,-0.010315384598584235
201909,19,-2389.1686864985436,-17.312816568830023
202003,10,-88.5070565154104,-44.2535282577052
201711,07,39.668839483180065,9.9172098707950145
202002,15,-27.9069767441861,-27.9069767441861
201804,10,-46.7571644042233,-46.7571644042233
201806,14,-17.376789112858972,-3.4753578225717936
201910,14,-22.857142857142797,-22.857142857142797
201611,10,4.40528634361236,2.20264317180618
201803,11,-5366.9604815095727,-35.308950536247195
201903,19,-812.00987501143072,-13.311637295269357
201903,02,-127.80539344995141,-4.5644783374982651
201508,05,-473.47554822280682,-5.0369739172639054
201801,06,-569.36650920063585,-21.898711892332152
201601,17,-170.68164661754386,-10.04009685985552
201510,02,-64.10190024786678,-2.4654577018410304
201910,02,-176.45857244686005,-8.822928622343003
201806,06,-29.707771605419282,-7.42694290135482
201907,10,-4.24278137890396,-2.12139068945198
201705,06,-107.45200935540967,-4.6718264937134641
201911,06,-400.0163270223764,-40.001632702237629
201906,06,58.973917435826806,9.8289862393044665
201607,20,-24.5098039215687,-24.5098039215687
201710,18,-95.4279939484444,-13.632570564063489
201911,02,-112.95749170363949,-22.5914983407279
202004,17,-463.79211048300033,-24.410111078052651
201707,12,-311.52947023736118,-10.742395525426245
201706,07,-73.4166881027057,-2.9366675241082283
201701,08,-598.60159712776169,-11.085214761625217
201805,05,-299.44589233875809,-7.8801550615462661
201610,11,-406.71403923428437,-9.6836676008162943
201503,03,-11.370998097674427,-0.33444112051983588
201706,18,-117.60108177906585,-7.3500676111916157
201610,17,-39.92424374564753,-4.4360270828497264
202002,04,-568.63260541377088,-4.7386050451147561
201610,12,-8.817780930079671,-1.4696301550132791
201909,10,-623.64536419959063,-29.697398295218598
201806,01,-247.69366991254296,-5.5043037758342876
201909,06,-648.84491787081743,-23.173032781100627
201804,01,-1393.8278194847903,-25.811626286755374
201507,12,-45.134220731458605,-7.5223701219097654
201904,15,-12.170820321886019,-3.0427050804715048
201906,10,-162.45382004002533,-13.537818336668776
201606,03,-231.18651823400927,-1.864407405112978
201807,20,-10.62730627306272,-5.3136531365313608
202005,10,-7.4468085106383,-7.4468085106383
201702,19,-1484.078753409327,-24.734645890155448
201809,03,19.869557145172273,0.73590952389526954
201601,04,-1872.5304117633925,-4.3345611383411891
201705,08,-435.01219058082108,-20.71486621813434
201612,09,-519.56376445719286,-47.233069496108442
201907,16,-96.889251922946016,-32.296417307648674
201806,03,-35.778428364413166,-0.715568567288264
201912,02,-361.80776096031491,-12.060258698677163
201503,10,-109.58887910759576,-36.529626369198589
201711,13,-83.061481425047617,-5.5374320950031741
201607,11,-1079.2084678820829,-19.621972143310597
201803,14,41.77443433136736,6.9624057218945588
201903,16,-11.9496855345912,-3.9832285115304003
201904,14,-56.2992226836343,-14.074805670908574
201709,16,-25.42801059665052,-8.47600353221684
202005,09,-109.159319618844,-54.579659809422
201611,03,-82.775842883726853,-0.9972993118521315
201805,04,113.50889866247522,0.99569209353048482
201809,05,-221.63673575818427,-4.4327347151636864
201504,05,-444.37721121040528,-4.3566393255922105
201509,05,-622.51184061826211,-5.2311919379685863
201511,09,-262.7776360729855,-17.518509071532364
201505,19,-831.35874335611891,-12.048677439943749
201811,19,-2061.1458566915217,-39.6374203209908
201511,02,-375.46275831359736,-8.16223387638255
201909,15,-96.30043015198325,-13.757204307426177
201911,12,-124.43507206282609,-31.108768015706524
201701,09,-77.3088390730208,-9.663604884127599
201710,11,-565.15885331863376,-22.606354132745349
202005,08,-185.47510221358431,-10.304172345199127
201608,18,-188.75707523538676,-23.594634404423346
201708,19,-1651.6026725005104,-19.430619676476592
201602,05,-1891.7892786612508,-26.274851092517373
201701,10,-240.49427342948525,-10.456272757803708
201709,01,-2198.8972403622697,-20.941878479640668
201901,01,-1198.343166681733,-14.265990079544439
201904,19,-577.38638232159815,-18.625367171664458
201808,15,10.169608383894051,2.5424020959735127
201609,14,14.435377730981759,7.21768886549088
201907,13,-273.45135761437467,-34.181419701796834
201905,03,-120.71610385997667,-3.5504736429404904
201704,10,-362.84602236062585,-45.355752795078232
201909,02,-2109.4852828240255,-17.726767082554836
201511,13,-9.34656402531445,-1.86931280506289
201710,19,-799.216872752391,-21.032022967168182
201810,02,-2303.3535067900716,-17.318447419474222
201802,13,-119.93902672966571,-19.989837788277619
201505,20,-6.27137970353475,-2.09045990117825
202004,11,-81.202381773886032,-6.2463370595296954
201704,09,-60.639395490204357,-15.159848872551089
201703,07,-174.96969811110921,-9.2089314795320654
201807,06,-165.91155175957167,-6.9129813233154866
201702,05,-281.66081187024378,-2.1834171462809584
201511,04,-2245.9537606579988,-10.446296561199988
201505,09,-3.404873703348696,-0.42560921291858722
201511,03,-36.9278687934548,-1.1190263270743879
201501,01,15.969581749049389,3.1939163498098782
201908,10,-759.42658400815571,-44.672152000479748
201812,13,-111.56815563200411,-13.946019454000513
201812,14,-1.6965202643225812,-0.24236003776036874
201804,11,-3171.2818926199216,-28.31501689839217
201807,18,-109.39210053495478,-18.232016755825796
201904,08,-71.379940768521067,-5.9483283973767547
201811,07,6.3002025640687549,0.70002250711875114
201502,06,-20.415067886553597,-6.8050226288512
201606,12,-10.088856309309207,-0.56049201718384456
201708,04,-1034.6639617558385,-6.0154881497432475
201611,08,-56.031726921973394,-4.0022662087123848
201703,19,-333.06386971979987,-9.5161105634228527
201803,01,-2376.7350834261442,-23.767350834261443
201803,18,-911.1891955071784,-65.084942536227032
201901,11,-1282.6441592211977,-16.876896831857866
201809,12,-92.775949711828218,-11.596993713978527
201505,03,-92.541695965778729,-0.74630399972402173
201502,04,-674.90646267346472,-13.773601279050299
201707,10,-200.28469611615981,-16.690391343013317
201505,16,-1098.1140633601728,-49.914275607280572
201806,12,-181.45896839732268,-12.961354885523049
201909,07,-168.61102114147008,-11.240734742764673
201905,07,-2.60088338847072,-0.28898704316341295
201906,01,-339.57059304396171,-6.7914118608792347
201612,12,-210.0081434215447,-30.001163345934955
201810,08,-637.76163106532272,-28.989165048423761
201606,17,-678.32723029508816,-18.333168386353737
201707,06,-125.43439033967172,-9.648799256897826
201711,04,-634.1780712254465,-2.7693365555696356
201611,17,-343.29754694532994,-15.604433952060452
201904,02,-1597.0069367019585,-28.517981012534975
201901,10,-26.319078875760564,-2.9243420973067291
201601,14,-243.22655729168054,-12.801397752193711
201712,18,-71.5125463830413,-35.756273191520648
201902,16,-18.098828662208998,-6.0329428874029993
201906,15,-42.331725939320961,-8.4663451878641922
201909,20,-38.3838383838384,-19.1919191919192
201805,09,-337.92911768902604,-24.137794120644713
201805,06,-170.61377698565479,-42.653444246413706
201606,07,-300.2390174208935,-20.015934494726235
201706,10,-79.7546012269934,-39.8773006134967
201911,15,-97.014925373133792,-48.507462686566896
201706,19,-275.41843200843408,-6.7175227319130268
201702,07,-89.5961155358039,-6.8920088873695322
201709,03,-521.79203626121182,-6.9572271501494889
201701,05,-370.73460253745588,-5.2216141202458575
201803,19,-2411.227010359662,-27.092438318647883
201603,02,-248.60644419035629,-11.838402104302682
201801,02,-914.981070807,-15.249684513450001
201802,16,-198.62406318631267,-14.187433084736618
201504,10,-87.995557115556778,-9.7772841239507553
201601,19,-950.03235296150626,-23.750808824037662
201605,11,-119.05943911321833,-3.7206074722880729
201506,12,-11.41602104415308,-1.902670174025513
201903,09,-47.08250071314832,-15.694166904382772
201705,10,-44.214151295076157,-44.214151295076157
201903,18,-80.322682695349556,-20.080670673837389
201803,08,-772.26874702634586,-24.133398344573312
201904,03,-56.311789765839066,-2.0856218431792248
201908,04,-2371.6736428112758,-9.56320017262611
201910,04,-897.73603198226579,-4.8265378063562689
201603,08,-20.779257235801598,-1.7316047696501331
201506,02,-487.80725635065374,-15.73571794679529
201902,13,-122.7687109292057,-12.276871092920571
201911,16,-157.17278832867427,-19.646598541084284
202001,18,-111.93961630731752,-18.656602717886251
201703,08,-161.32707876942331,-12.409775289955638
201607,07,-350.77222298856759,-20.633660175798092
201804,03,-20.398035695807749,-0.61812229381235584
201810,07,22.816148392222878,5.7040370980557205
201702,11,-664.47956867354867,-10.067872252629526
201610,07,3.459590157771764,0.28829917981431397
201903,12,-117.3908148603977,-16.77011640862824
201509,19,-2729.3572531276664,-27.023339139877891
201603,06,-182.67027984896248,-13.047877132068745
201507,17,-779.67126900759354,-29.987356500292066
201506,07,-293.59907432214675,-12.765177144441164
201506,10,-59.748444447967621,-9.95807407466127
201605,06,-160.18649063590328,-10.011655664743957
201605,14,20.9895052473763,10.49475262368815
201711,11,-1771.8842240975316,-20.366485334454385
201711,16,-102.87510358338263,-12.859387947922828
201510,12,-160.22321948116905,-7.6296771181509051
201712,02,-997.08853809360789,-23.188105537060647
201804,17,-482.14253490730965,-22.95916832891951
201905,06,-130.45044752661573,-10.870870627217977
201712,10,-93.637592210273908,-10.404176912252657
201512,07,2.6181906911487602,1.3090953455743803
201506,20,-105.19029151026065,-17.531715251710111
201703,16,9.3304384411258354,1.3329197773036894
201804,12,-85.259207836517476,-9.473245315168608
201810,03,-653.97457365999378,-13.079491473199877
201911,10,-26.909090909090882,-13.454545454545439
201703,20,-62.84403471852432,-20.948011572841441
202004,03,16.58011006898689,3.3160220137973786
201709,05,-1335.0464560259361,-10.766503677628515
201603,19,-921.320114754414,-20.028698146835087
201506,03,-315.14787474223124,-4.6345275697386921
201507,05,-171.8264942501302,-4.6439593040575726
201607,08,-56.926577737433178,-2.9961356703912192
201612,11,-1363.7385630252063,-16.836278555866741
201612,18,-2361.8215579945763,-27.147374229822713
201610,18,-94.508673443757516,-23.627168360939379
201908,13,-406.15418185274638,-16.9230909105311
201711,03,-145.03371432344542,-4.028714286762372
201505,08,-613.98305801417951,-15.74315533369691
201912,19,-952.98278537411386,-21.177395230535865
201703,06,-112.17627137591253,-11.217627137591254
201810,13,-710.71259879616275,-24.507330992971124
201701,16,-66.402447325710739,-9.4860639036729619
202004,06,-59.0482924548226,-7.3810365568528251
201912,18,-61.3207547169811,-61.3207547169811
201703,13,-31.558611400552167,-10.519537133517389
201710,15,-32.48658318425754,-16.24329159212877
201608,06,-311.690219076958,-7.99205689940918
201901,19,-774.90626462711066,-14.350116011613162
201903,11,-631.94435202783575,-11.284720571925641
201503,11,-201.603739794216,-13.440249319614397
201612,07,-83.164694964240482,-1.6632938992848096
201908,06,-202.81763096301077,-9.2189832255913977
201811,18,-80.946008869643677,-8.09460088696437
201811,02,-678.77208675558677,-16.969302168889669
201702,10,-127.13898567557109,-31.784746418892773
201711,12,-245.66803407360865,-15.354252129600539
201712,05,-64.66797884057199,-2.1555992946857327
201906,04,-1012.2488329399397,-6.6160054440518934
201906,03,-241.7515628397712,-7.325804934538521
201912,10,-153.11757261300892,-30.623514522601781
201806,07,-21.793784600425994,-1.556698900030427
202003,08,-1165.9237776659093,-18.217559026029832
202003,05,-207.3164813931692,-6.4786400435365374
201706,02,56.310094384726526,0.97086369628838853
201703,04,-647.47644715414128,-2.4341219817824857
201809,13,-39.172867726926341,-9.7932169317315854
201506,04,-536.59549234924907,-2.4502077276221454
201602,01,-1405.118898644268,-14.337947945349661
201510,08,-109.24332146833541,-9.9312110425759457
201603,16,-13.301057459549041,-6.65052872977452
201904,06,-121.87460539918497,-6.0937302699592468
201712,04,-242.31181349208487,-2.9915038702726515
201911,17,-589.37031373516868,-24.55709640563202
201807,09,-33.978181679839352,-11.32606055994645
201701,20,-83.1730996282578,-27.7243665427526
201704,19,-783.16848853635611,-15.663369770727122
201611,07,-1.2310151193950141,-0.082067674626335574
201709,08,-560.37494694932457,-22.414997877972976
201809,19,-997.89240663745011,-14.462208791847102
201508,06,-114.47447500289377,-7.15465468768086
201510,17,-485.9751252251221,-16.757762938797317
201512,01,-510.31832162471784,-11.093876557059081
201603,17,-164.74783084811619,-10.296739428007264
202002,06,7.2438593163243805,0.25870926129729915
201802,09,-63.110234010066762,-9.0157477157238226
201512,18,-33.939114933409236,-4.2423893666761545
201709,10,-2814.9262074763628,-40.213231535376615
202001,15,-105.66611272676926,-26.416528181692314
201810,06,55.858759803560154,5.5858759803560165
202005,01,-99.833225434616367,-5.5462903019231309
201611,19,-1998.1906117688084,-38.426742534015546
201610,05,73.167124990291,0.84100143667001159
201801,12,-931.00987744995041,-21.651392498836056
201802,11,-7223.920219126805,-27.784308535103094
201507,15,-3.50877192982456,-1.1695906432748533
201610,10,-187.23517553580203,-23.40439694197525
201711,10,-325.37652992831477,-21.69176866188765
201905,12,-260.45891372112646,-6.3526564322225951
201805,02,-616.983877991983,-17.138441055332859
201811,16,-190.08415777118256,-13.577439840798753
202004,09,-77.104156171268613,-12.850692695211436
202003,14,-83.877667337795472,-11.982523905399351
201910,16,-1.36309715009014,-0.34077428752253525
201707,05,-124.46805174357659,-1.1315277431234239
201704,17,-150.00644091697598,-13.636949174270542
201807,14,-19.242285794615821,-6.4140952648719409
201801,11,-2549.2348683317896,-28.013569981668009
201905,11,-1236.7652619949718,-19.947826806370514
201908,16,-181.28644757696344,-13.945111352074113
202001,06,-604.94166767931847,-25.205902819971605
202003,13,-120.29335545431806,-20.048892575719677
201711,18,-31.635802469135797,-15.8179012345679
201808,10,-70.620260749189,-17.65506518729725
201701,07,-192.72376165384819,-6.2168955372209105
201508,17,-444.5457795913681,-14.340186438431237
201609,04,-1677.119480829343,-8.6897382426390823
201601,10,-167.4477961262225,-23.921113732317497
201609,03,-370.92800416887547,-6.62371436015849
201909,01,-2153.306721054591,-13.8032482118884
201804,05,-394.18617969608738,-8.212212077001821
201607,01,-1381.115428852615,-12.331387757612632
201810,17,-402.46464222171477,-28.747474444408194
