MonthYear,EventRootCode,Count,SumAvgTone           ,AvgAvgTone
202004   ,07           ,5    ,-8.9982451883860417  ,-1.7996490376772085
201703   ,17           ,27   ,-145.76779670468153  ,-5.3988072853585738
201702   ,12           ,9    ,-7.63558682521955    ,-0.84839853613550553
201706   ,17           ,15   ,-68.319695487252062  ,-4.5546463658168044
201802   ,07           ,7    ,-24.134007664531353  ,-3.447715380647336
201603   ,04           ,131  ,-276.72546044321649  ,-2.1124080949863839
201508   ,10           ,3    ,-10.360989230155571  ,-3.4536630767185232
201712   ,08           ,7    ,-14.633447437078479  ,-2.0904924910112115
201908   ,17           ,29   ,-157.27313980356593  ,-5.4232117173643415
201509   ,02           ,13   ,-15.745149868299748  ,-1.211165374484596
201803   ,07           ,3    ,-2.3237116754809595  ,-0.77457055849365331
201911   ,05           ,39   ,29.722385070434274   ,0.76211243770344284
201904   ,18           ,2    ,-2.64550264550264    ,-1.32275132275132
201912   ,05           ,22   ,13.391358965899563   ,0.60869813481361656
201612   ,16           ,9    ,-27.35918553176127   ,-3.0399095035290298
201608   ,01           ,59   ,-193.38959400098625  ,-3.2777897288302751
202001   ,11           ,2    ,0.19069705167019002  ,0.09534852583509501
201507   ,03           ,7    ,-6.0491808105298421  ,-0.86416868721854856
201605   ,09           ,1    ,-0.69204152249135    ,-0.69204152249135
201606   ,02           ,112  ,-71.942051058247273  ,-0.64233974159149365
201903   ,08           ,5    ,-11.78126538867944   ,-2.3562530777358881
201906   ,13           ,3    ,-4.99142839764584    ,-1.6638094658819469
201908   ,14           ,2    ,-4.06278855032316    ,-2.03139427516158
201910   ,09           ,4    ,-5.31844338525923    ,-1.3296108463148073
202003   ,02           ,8    ,-17.868906619199329  ,-2.2336133273999161
201704   ,12           ,17   ,-39.182960045613257  ,-2.3048800026831326
201609   ,12           ,18   ,-67.932996859588172  ,-3.7740553810882318
201708   ,13           ,1    ,0.49382716049383     ,0.49382716049383
201803   ,02           ,28   ,-30.803469191813747  ,-1.1001238997076337
