MonthYear,Actor1CountryCode,Count
202001   ,ARG              ,17
202002   ,MDV              ,7
202001   ,NGA              ,17
201909   ,KGZ              ,4
201912   ,COL              ,1
202003   ,UKR              ,448
201702   ,IDN              ,14
202004   ,IDN              ,9
202004   ,VNM              ,1
201511   ,USA              ,1098
201704   ,SVK              ,46
201704   ,SYR              ,44
201707   ,MLT              ,8
201611   ,IRQ              ,57
201701   ,RUS              ,1324
201701   ,IRN              ,26
201703   ,LBY              ,17
201703   ,TZA              ,3
201610   ,JPN              ,59
201706   ,WST              ,194
201706   ,MEX              ,33
201610   ,VNM              ,11
201610   ,TWN              ,14
201508   ,                 ,6964
201608   ,FIN              ,47
201605   ,                 ,10087
201604   ,KOR              ,29
201604   ,CAN              ,87
201701   ,NPL              ,3
201609   ,MNG              ,3
201710   ,HRV              ,24
201605   ,EST              ,97
201607   ,WST              ,2657
201709   ,GTM              ,1
201711   ,MEX              ,33
201711   ,CHL              ,15
201712   ,TZA              ,8
201802   ,FRA              ,294
201801   ,VEN              ,5
201804   ,NLD              ,79
201803   ,MDG              ,7
201803   ,VEN              ,3
201803   ,YEM              ,3
201803   ,COG              ,2
201504   ,ALB              ,4
201507   ,FRA              ,229
201503   ,USA              ,869
201506   ,AUS              ,56
201605   ,DNK              ,32
201506   ,VAT              ,52
201502   ,UKR              ,340
201512   ,WST              ,126
201509   ,ESP              ,64
201503   ,GRC              ,86
201510   ,CYP              ,7
201605   ,DZA              ,9
201508   ,SAU              ,11
201603   ,DZA              ,5
201504   ,TTO              ,1
201501   ,DEU              ,12
201511   ,CMR              ,2
201503   ,MLT              ,4
201603   ,SAS              ,1
201508   ,KOR              ,5
201510   ,JAM              ,4
201807   ,USA              ,1162
201807   ,BGR              ,33
201809   ,BGR              ,37
201507   ,MDG              ,2
201810   ,DOM              ,2
201808   ,VEN              ,3
201810   ,KAZ              ,1
201810   ,TWN              ,3
201905   ,ARE              ,7
201904   ,TUR              ,27
201903   ,NLD              ,39
201812   ,KWT              ,28
201903   ,MYS              ,5
201904   ,EST              ,40
201906   ,GBR              ,205
201907   ,KOR              ,11
201908   ,NPL              ,1
201908   ,PRT              ,11
201906   ,AZE              ,99
201909   ,TWN              ,5
201911   ,ISL              ,2
201911   ,ISR              ,95
201907   ,LUX              ,7
202002   ,ITA              ,77
201810   ,GMB              ,7
202002   ,KEN              ,1
201912   ,DOM              ,3
201908   ,ARE              ,2
201511   ,GUY              ,1
202004   ,FRA              ,63
202004   ,TWN              ,16
201702   ,BGR              ,79
201602   ,DEU              ,828
201611   ,MCO              ,5
201511   ,GBR              ,334
201703   ,KOR              ,29
201703   ,KAZ              ,5
201708   ,HUN              ,270
201708   ,LBN              ,5
201708   ,PAK              ,20
201708   ,GRC              ,55
201708   ,IRN              ,14
201610   ,RUS              ,1261
201704   ,KOR              ,9
201610   ,CUB              ,7
201709   ,HUN              ,490
201608   ,WST              ,265
201608   ,ETH              ,2
201608   ,CHN              ,84
201612   ,FRA              ,239
201605   ,PRK              ,13
201709   ,MCO              ,2
201704   ,IDN              ,3
201710   ,POL              ,2494
201705   ,PER              ,4
201710   ,AZE              ,88
201705   ,OMN              ,2
201711   ,AUT              ,38
201712   ,                 ,8572
201712   ,TWN              ,3
201801   ,BRN              ,6
201801   ,LSO              ,6
201610   ,GTM              ,1
201711   ,FJI              ,4
201712   ,ARG              ,4
201712   ,KWT              ,6
201804   ,ARG              ,18
201805   ,ALB              ,24
201612   ,LBY              ,8
201609   ,ALB              ,2
201509   ,AFG              ,21
201505   ,SYR              ,25
201607   ,AUS              ,142
201509   ,NZL              ,18
201605   ,SYR              ,15
201505   ,MYS              ,3
201607   ,SYR              ,177
201607   ,ZAF              ,5
201506   ,THA              ,6
201605   ,MEX              ,18
201509   ,AGO              ,1
201604   ,COL              ,6
201605   ,SRB              ,8
201505   ,ECU              ,3
201503   ,CHL              ,4
201805   ,UGA              ,1
201806   ,LTU              ,278
201806   ,NLD              ,47
201807   ,CHN              ,117
201508   ,LCA              ,1
201810   ,JAM              ,1
201810   ,AUT              ,69
201808   ,WST              ,46
201808   ,YEM              ,5
201810   ,HRV              ,22
201506   ,JAM              ,1
201808   ,MRT              ,4
201810   ,EGY              ,10
201701   ,PNG              ,1
201812   ,JPN              ,36
201901   ,PAN              ,46
201905   ,SUR              ,1
201905   ,TUR              ,47
201905   ,NZL              ,16
201902   ,POL              ,2549
201904   ,CZE              ,135
201907   ,ITA              ,101
201907   ,BRA              ,12
201905   ,TTO              ,2
201910   ,ESP              ,60
201909   ,BHS              ,5
201909   ,TUR              ,27
201908   ,QAT              ,4
201907   ,RWA              ,1
201812   ,TWN              ,1
201908   ,ZWE              ,2
201912   ,CZE              ,154
201902   ,KOR              ,38
202002   ,NOR              ,34
202003   ,SDN              ,5
201910   ,NPL              ,2
202001   ,MAR              ,3
201901   ,KEN              ,4
202002   ,SYC              ,4
201610   ,TCD              ,1
201911   ,GRD              ,2
201501   ,IRN              ,1
201910   ,QAT              ,1
202003   ,ALB              ,7
202004   ,LUX              ,7
201704   ,CYP              ,4
201707   ,CHN              ,245
201707   ,LUX              ,44
201611   ,AFG              ,30
201701   ,NOR              ,34
201602   ,USA              ,1120
201708   ,PHL              ,7
201708   ,EST              ,25
201610   ,VEN              ,9
201610   ,PRT              ,19
201610   ,MKD              ,14
201510   ,DEU              ,511
201709   ,ZWE              ,4
201608   ,NER              ,4
201608   ,AFR              ,30
201702   ,MCO              ,1
201612   ,LTU              ,186
201602   ,FRA              ,246
201606   ,VAT              ,77
201703   ,TJK              ,10
201701   ,KAZ              ,17
201611   ,URY              ,3
201609   ,MDV              ,14
201609   ,AFR              ,17
201710   ,IRL              ,74
201707   ,URY              ,1
201706   ,MUS              ,4
201707   ,UGA              ,2
201611   ,VNM              ,7
201801   ,MLI              ,3
201802   ,GBR              ,408
201712   ,BOL              ,1
201804   ,CZE              ,81
201804   ,AFR              ,27
201804   ,SDN              ,1
201805   ,SYR              ,17
201711   ,TJK              ,2
201509   ,SWE              ,115
201602   ,LVA              ,45
201503   ,ISR              ,58
201503   ,AUS              ,64
201503   ,EGY              ,51
201608   ,AGO              ,5
201503   ,MNG              ,18
201603   ,IRL              ,78
201602   ,VEN              ,42
201503   ,HUN              ,82
201512   ,CHE              ,9
201511   ,AGO              ,3
201607   ,LTU              ,152
201604   ,BRA              ,15
201503   ,NLD              ,38
201603   ,PHL              ,7
201507   ,MNG              ,1
201504   ,GHA              ,7
201605   ,ARG              ,9
201605   ,BRA              ,11
201507   ,CUB              ,8
201607   ,PNG              ,6
201611   ,BTN              ,3
201602   ,KHM              ,2
201502   ,MDV              ,4
201806   ,KOR              ,12
201606   ,PAK              ,16
201807   ,IDN              ,17
201809   ,TUR              ,46
201810   ,AZE              ,16
201810   ,MYS              ,1
201810   ,SYR              ,16
201507   ,GUY              ,2
201812   ,FIN              ,32
201812   ,WST              ,41
201901   ,BEL              ,181
201901   ,CHN              ,729
201901   ,ESP              ,74
201811   ,UKR              ,717
201811   ,POL              ,2036
201811   ,BGD              ,37
201903   ,IND              ,6
201903   ,VNM              ,11
201812   ,MUS              ,7
201903   ,DZA              ,8
201904   ,HUN              ,245
201907   ,USA              ,1009
201906   ,EUR              ,503
201902   ,CHN              ,216
201908   ,USA              ,1809
201904   ,BHS              ,2
201904   ,KEN              ,6
201909   ,DNK              ,50
201901   ,CUB              ,12
201911   ,AFR              ,15
201905   ,SRB              ,5
201905   ,ABW              ,1
201912   ,HRV              ,8
202001   ,ITA              ,75
201911   ,OMN              ,6
202002   ,BRB              ,8
202002   ,DEU              ,340
202003   ,CHE              ,9
202004   ,DZA              ,2
201505   ,URY              ,1
201811   ,LKA              ,4
202004   ,                 ,4148
201704   ,ECU              ,3
201707   ,EGY              ,115
201607   ,GBR              ,925
201701   ,AUS              ,62
201701   ,GRC              ,91
201708   ,MYS              ,4
201611   ,EGY              ,33
201610   ,SRB              ,12
201706   ,FIN              ,9
201609   ,VNM              ,2
201609   ,CMR              ,2
201708   ,THA              ,7
201709   ,PAN              ,9
201612   ,AFG              ,21
201612   ,TTO              ,9
201705   ,LBN              ,6
201705   ,PSE              ,8
201512   ,USA              ,866
201701   ,PRT              ,28
201703   ,IDN              ,9
201703   ,RWA              ,6
201608   ,PER              ,20
201710   ,SEA              ,1
201609   ,PHL              ,5
201609   ,MYS              ,3
201511   ,GRC              ,29
201709   ,BMU              ,3
201802   ,NGA              ,2
201803   ,RUS              ,955
201802   ,ARM              ,25
201711   ,LKA              ,2
201712   ,TTO              ,7
201712   ,ARM              ,19
201804   ,GRC              ,33
201805   ,HRV              ,6
201804   ,JPN              ,23
201804   ,ZAF              ,11
201805   ,MEX              ,65
201801   ,IRQ              ,4
201804   ,PNG              ,4
201801   ,GUY              ,5
201502   ,USA              ,427
201504   ,POL              ,2423
201511   ,CZE              ,159
201512   ,CAN              ,56
201511   ,LTU              ,148
201502   ,PSE              ,11
201605   ,PAK              ,20
201603   ,NOR              ,49
201511   ,MAR              ,9
201502   ,WST              ,22
201602   ,CHL              ,19
201511   ,VAT              ,31
201804   ,TCD              ,1
201504   ,IRQ              ,6
201605   ,PAN              ,3
201504   ,MLI              ,7
201507   ,IDN              ,4
201509   ,KGZ              ,4
201503   ,BGD              ,7
201606   ,SWE              ,103
201604   ,MMR              ,7
201601   ,AFR              ,11
201606   ,KHM              ,1
201606   ,KEN              ,6
201606   ,ISL              ,3
201602   ,THA              ,3
201502   ,PLW              ,3
201512   ,ALB              ,2
201601   ,ALB              ,3
201807   ,AFG              ,9
201806   ,ARM              ,36
201809   ,MDV              ,15
201808   ,RUS              ,543
201812   ,GBR              ,495
201809   ,BDI              ,2
201901   ,ISR              ,218
201811   ,NGA              ,65
201811   ,PNG              ,1
201807   ,WSM              ,1
201905   ,NMR              ,3
201904   ,EUR              ,605
201903   ,RUS              ,496
201903   ,EST              ,54
201812   ,LBN              ,3
201903   ,LBY              ,1
201905   ,GEO              ,4
201904   ,AFR              ,10
201906   ,SRB              ,3
201902   ,ARM              ,30
201904   ,TWN              ,3
201906   ,AUS              ,28
201909   ,MCO              ,11
201911   ,USA              ,976
201911   ,FRA              ,206
201511   ,SYC              ,1
201912   ,PSE              ,7
201909   ,OMN              ,3
201902   ,NPL              ,1
201808   ,BHS              ,2
201808   ,SLE              ,1
201912   ,CYP              ,10
201607   ,QAT              ,1
201911   ,MWI              ,2
201911   ,MLT              ,1
201701   ,LTU              ,256
201904   ,RUS              ,649
201701   ,IRQ              ,7
201708   ,AZE              ,52
201610   ,MYS              ,8
201703   ,AFG              ,12
201703   ,BGD              ,26
201703   ,MKD              ,18
201610   ,JOR              ,15
201609   ,WST              ,221
201508   ,GRC              ,34
201612   ,LVA              ,29
201705   ,UKR              ,633
201705   ,NGA              ,6
201609   ,LAM              ,1
201608   ,MYS              ,5
201708   ,MLT              ,1
201611   ,PHL              ,24
201710   ,DNK              ,19
201707   ,MAR              ,19
201710   ,SAU              ,9
201706   ,AUT              ,45
201711   ,GRC              ,143
201709   ,CUB              ,12
201709   ,GEO              ,9
201712   ,RUS              ,512
201705   ,GTM              ,1
201801   ,ESP              ,47
201803   ,PER              ,6
201801   ,MDV              ,11
201712   ,GUY              ,1
201804   ,LVA              ,17
201804   ,LBN              ,10
201804   ,PAK              ,32
201507   ,DEU              ,545
201604   ,ZAF              ,14
201511   ,IRL              ,60
201608   ,ALB              ,2
201601   ,LUX              ,65
201602   ,BRB              ,9
201508   ,NLD              ,28
201503   ,JOR              ,3
201511   ,MLT              ,31
201603   ,MAR              ,11
201603   ,PAK              ,12
201703   ,CUB              ,4
201507   ,LAO              ,2
201505   ,CYP              ,6
201604   ,MRT              ,6
201602   ,GMB              ,3
201505   ,SAU              ,12
201602   ,CYP              ,9
201602   ,NIC              ,6
201605   ,BRN              ,2
201606   ,HUN              ,201
201602   ,TWN              ,4
201510   ,MWI              ,1
201601   ,COL              ,3
201510   ,SOM              ,2
201807   ,POL              ,2247
201501   ,AUS              ,1
201502   ,AFR              ,3
201510   ,UZB              ,1
201809   ,TWN              ,19
201807   ,SGP              ,1
201810   ,                 ,7104
201806   ,ARG              ,16
201810   ,ARE              ,3
201806   ,NIC              ,3
201812   ,IDN              ,35
201809   ,MAR              ,8
201811   ,PAK              ,26
201905   ,NLD              ,46
201903   ,ITA              ,143
201903   ,SGP              ,11
201503   ,COM              ,2
201907   ,PRT              ,15
201906   ,NLD              ,44
201906   ,MDV              ,9
201812   ,AZE              ,19
201902   ,ARG              ,19
201908   ,AZE              ,6
201908   ,HRV              ,15
201910   ,CHN              ,63
201909   ,CHL              ,16
201907   ,ALB              ,23
201910   ,IRN              ,27
201912   ,IRL              ,37
202003   ,ISL              ,29
202002   ,CHL              ,9
201502   ,SEN              ,1
201511   ,TUN              ,1
201606   ,LCA              ,1
201910   ,PNG              ,1
201910   ,KWT              ,2
201903   ,JPN              ,27
201702   ,PSE              ,4
201611   ,BGR              ,95
201611   ,PRK              ,3
201707   ,SVK              ,250
201707   ,AUT              ,46
201701   ,CHE              ,70
201701   ,EST              ,112
201703   ,NGA              ,6
201708   ,IRL              ,36
201704   ,JOR              ,17
201708   ,KHM              ,4
201709   ,CHN              ,80
201709   ,VNM              ,7
201608   ,IRL              ,68
201608   ,HRV              ,20
201608   ,EGY              ,37
201608   ,MEX              ,33
201709   ,CHL              ,7
201709   ,BRA              ,16
201707   ,RWA              ,9
201612   ,AGO              ,3
201601   ,RUS              ,777
201701   ,TWN              ,9
201609   ,LVA              ,24
201611   ,COD              ,1
201710   ,RWA              ,2
201707   ,ERI              ,2
201607   ,LVA              ,75
201707   ,JAM              ,5
201708   ,JAM              ,1
201803   ,                 ,9549
201712   ,IRN              ,23
201803   ,ISL              ,7
201802   ,MAR              ,3
201803   ,SWE              ,34
201803   ,LKA              ,2
201802   ,AFG              ,3
201805   ,SDN              ,5
201509   ,HUN              ,512
201511   ,SAU              ,46
201510   ,EGY              ,84
201506   ,SYR              ,20
201509   ,LUX              ,48
201502   ,GBR              ,129
201601   ,NOR              ,35
201601   ,IRN              ,37
201510   ,GRC              ,50
201509   ,KOR              ,13
201605   ,BRB              ,5
201503   ,SGP              ,3
201602   ,BHS              ,16
201603   ,PRT              ,9
201510   ,SAU              ,17
201602   ,AFG              ,11
201504   ,ARM              ,39
201506   ,MDA              ,9
201607   ,NZL              ,31
201506   ,JOR              ,7
201606   ,CAN              ,185
201510   ,ISL              ,1
201605   ,MLT              ,8
201501   ,LTU              ,7
201607   ,LBN              ,3
201603   ,SEN              ,10
201502   ,PRT              ,3
201606   ,SEN              ,7
201606   ,MLT              ,6
201806   ,RUS              ,464
201601   ,NPL              ,1
201807   ,WST              ,129
201807   ,MKD              ,16
201604   ,DZA              ,4
201502   ,CHL              ,2
201809   ,NLD              ,32
201809   ,CHE              ,23
201810   ,DNK              ,42
201808   ,PRT              ,8
201806   ,ISL              ,1
201811   ,DZA              ,4
201905   ,LKA              ,12
201905   ,DEU              ,611
201905   ,JOR              ,12
201902   ,CZE              ,283
201903   ,UKR              ,488
201812   ,GRD              ,4
201903   ,CYP              ,6
201903   ,TZA              ,1
201904   ,MDV              ,13
201904   ,IND              ,4
201906   ,SVK              ,89
201812   ,MMR              ,2
201908   ,JOR              ,7
201906   ,NPL              ,6
201904   ,PHL              ,9
201910   ,LCA              ,1
201909   ,MDV              ,12
201501   ,IND              ,1
201907   ,NGA              ,9
201908   ,SDN              ,1
201911   ,AUS              ,45
201911   ,BEL              ,117
201911   ,IRN              ,17
202001   ,JOR              ,3
202003   ,IRL              ,81
201912   ,PAK              ,3
202001   ,TTO              ,1
201912   ,VAT              ,5
201809   ,VUT              ,6
201810   ,BGD              ,2
201702   ,PRT              ,21
201611   ,GBR              ,1292
201611   ,DZA              ,11
201704   ,ALB              ,18
201704   ,CAN              ,103
201707   ,SWE              ,34
201704   ,PAK              ,18
201701   ,NZL              ,25
201703   ,JPN              ,43
201703   ,SGP              ,4
201609   ,JPN              ,42
201709   ,ESP              ,39
201608   ,NZL              ,4
201608   ,VNM              ,12
201705   ,VNM              ,20
201701   ,BLZ              ,2
201703   ,ZMB              ,14
201610   ,SDN              ,3
201710   ,MYS              ,6
201707   ,NZL              ,3
201707   ,COD              ,1
201607   ,UKR              ,2529
201711   ,WST              ,34
201712   ,BEL              ,411
201712   ,EGY              ,16
201801   ,BEL              ,307
201801   ,PAK              ,77
201802   ,LUX              ,31
201803   ,LTU              ,565
201803   ,HUN              ,484
201712   ,MDA              ,5
201712   ,WST              ,51
201711   ,MLT              ,4
201712   ,DZA              ,8
201803   ,GRC              ,44
201801   ,SLV              ,3
201802   ,IDN              ,8
201805   ,NZL              ,14
201803   ,THA              ,2
201503   ,                 ,7135
201505   ,POL              ,2190
201503   ,MEX              ,14
201605   ,SMR              ,1
201608   ,TTO              ,1
201508   ,FRA              ,128
201509   ,AUT              ,72
201505   ,CHE              ,24
201602   ,JPN              ,23
201503   ,ARG              ,15
201511   ,SEN              ,1
201601   ,MNG              ,1
201607   ,SDN              ,4
201607   ,IRL              ,101
201505   ,AZE              ,25
201504   ,MEX              ,21
201603   ,CHL              ,13
201601   ,AZE              ,4
201508   ,ECU              ,1
201505   ,NGA              ,14
201502   ,LVA              ,15
201504   ,KHM              ,6
201506   ,CRI              ,1
201508   ,GIN              ,4
201504   ,AFG              ,10
201507   ,CHE              ,20
201508   ,LUX              ,2
201510   ,CPV              ,5
201511   ,MYS              ,6
201512   ,TWN              ,2
201606   ,HRV              ,30
201504   ,KWT              ,2
201508   ,MDA              ,4
201505   ,TWN              ,4
201809   ,                 ,7493
201809   ,CZE              ,100
201807   ,IND              ,11
201810   ,FIN              ,21
201806   ,MEX              ,24
201901   ,NIC              ,8
201901   ,BLR              ,58
201811   ,GBR              ,389
201811   ,PRT              ,52
201811   ,FIN              ,25
201506   ,KWT              ,2
201811   ,PRY              ,3
201902   ,IRL              ,45
201812   ,CUB              ,2
201902   ,USA              ,2068
201907   ,IND              ,46
201906   ,MAR              ,1
201902   ,DEU              ,640
201908   ,CHN              ,97
201908   ,PAK              ,91
201906   ,ARE              ,18
201801   ,NIC              ,7
201906   ,TWN              ,18
201910   ,LUX              ,28
201909   ,LUX              ,8
201909   ,PER              ,4
201909   ,ARE              ,4
201911   ,PSE              ,2
201905   ,GUY              ,1
201910   ,PER              ,5
201910   ,LBY              ,1
201912   ,AUS              ,49
202001   ,BEL              ,110
202002   ,CZE              ,69
202002   ,DNK              ,21
201901   ,GTM              ,2
201911   ,ECU              ,1
201911   ,PRT              ,2
202001   ,TWN              ,2
201601   ,VCT              ,1
202001   ,BRN              ,1
202003   ,TZA              ,7
202002   ,CUB              ,1
201911   ,MDG              ,1
202004   ,JPN              ,29
201702   ,HUN              ,136
201702   ,PAN              ,19
201611   ,ZAF              ,7
201704   ,VAT              ,19
201704   ,IND              ,35
201707   ,AFR              ,22
201611   ,VEN              ,6
201703   ,BRA              ,27
201703   ,TUR              ,34
201708   ,NOR              ,38
201708   ,SRB              ,2
201610   ,TUR              ,59
201706   ,NOR              ,58
201706   ,HRV              ,112
201610   ,MLI              ,5
201609   ,FRA              ,242
201608   ,SYR              ,90
201608   ,NGA              ,4
201612   ,POL              ,2813
201612   ,COL              ,6
201705   ,AUS              ,103
201705   ,DOM              ,5
201612   ,CAF              ,2
201707   ,VNM              ,11
201704   ,AND              ,1
201603   ,CZE              ,221
201701   ,TZA              ,5
201611   ,SLV              ,1
201703   ,SEN              ,2
201710   ,FRA              ,258
201608   ,PHL              ,11
201612   ,COG              ,4
201612   ,BRB              ,1
201702   ,NER              ,2
201609   ,SGP              ,12
201609   ,ARM              ,12
201709   ,ISL              ,3
201801   ,USA              ,1155
201801   ,PRT              ,27
201701   ,CPV              ,1
201604   ,ISR              ,92
201711   ,CIV              ,2
201801   ,SEA              ,2
201804   ,TUN              ,7
201804   ,IND              ,5
201803   ,MYS              ,3
201805   ,BGD              ,4
201603   ,AFR              ,120
201508   ,IRL              ,48
201602   ,VAT              ,30
201608   ,SEA              ,3
201601   ,IRQ              ,7
201507   ,LVA              ,33
201511   ,ISR              ,95
201512   ,PHL              ,13
201605   ,CAN              ,153
201503   ,NOR              ,53
201503   ,ESP              ,121
201705   ,KWT              ,4
201504   ,CHL              ,10
201507   ,MEX              ,26
201607   ,MCO              ,10
201607   ,NOR              ,102
201602   ,ZWE              ,3
201805   ,SEN              ,3
201602   ,DMA              ,2
201508   ,NGA              ,7
201601   ,NMR              ,3
201511   ,IND              ,13
201505   ,PNG              ,3
201806   ,DEU              ,594
201806   ,BGR              ,43
201606   ,NGA              ,6
201605   ,MNG              ,2
201807   ,MDA              ,10
201806   ,JAM              ,12
201810   ,BEL              ,128
201808   ,FRA              ,123
201810   ,ARM              ,4
201810   ,UGA              ,1
201808   ,TZA              ,1
201807   ,JAM              ,2
201807   ,TCD              ,1
201810   ,ZAF              ,5
201806   ,BRA              ,9
201811   ,AUS              ,63
201806   ,BFA              ,2
201903   ,SRB              ,7
201907   ,POL              ,1520
201812   ,MHL              ,5
201902   ,MEX              ,26
201902   ,SSD              ,1
201904   ,SMR              ,1
201901   ,RWA              ,4
201909   ,AUS              ,62
201909   ,IRN              ,24
201904   ,DZA              ,2
201909   ,GHA              ,4
201906   ,UGA              ,2
201911   ,BGR              ,21
201911   ,VNM              ,24
201911   ,BLR              ,116
201911   ,BRA              ,32
201907   ,MUS              ,5
201911   ,ARM              ,18
202002   ,ARE              ,7
201901   ,PER              ,7
201505   ,BMU              ,1
201810   ,AGO              ,3
201909   ,TZA              ,1
201911   ,NER              ,2
202003   ,PGS              ,2
201911   ,AGO              ,1
201901   ,LKA              ,2
201607   ,MWI              ,1
202004   ,USA              ,466
202004   ,MDV              ,19
202004   ,BGR              ,6
202004   ,SWE              ,17
201702   ,DEU              ,1030
201702   ,SGP              ,5
201611   ,BEL              ,95
201706   ,                 ,7658
201704   ,FRA              ,229
201707   ,EUR              ,1868
201707   ,PHL              ,7
201708   ,UKR              ,942
201704   ,NZL              ,15
201701   ,USA              ,1723
201701   ,ITA              ,222
201708   ,SAU              ,17
201610   ,MEX              ,41
201610   ,IND              ,23
201706   ,EST              ,144
201706   ,GBR              ,478
201706   ,ISR              ,51
201609   ,BGR              ,93
201607   ,HUN              ,210
201608   ,FRA              ,365
201608   ,VEN              ,15
201612   ,RUS              ,748
201705   ,KOR              ,15
201612   ,LUX              ,9
201708   ,CPV              ,1
201605   ,RUS              ,1161
201612   ,ARG              ,9
201703   ,THA              ,1
201607   ,BGR              ,71
201612   ,MYS              ,4
201710   ,JPN              ,36
201710   ,MKD              ,12
201707   ,BMU              ,1
201709   ,GHA              ,12
201611   ,CRI              ,2
201706   ,MMR              ,6
201706   ,GHA              ,5
201801   ,BGR              ,142
201802   ,RUS              ,493
201803   ,CAN              ,73
201712   ,DMA              ,3
201712   ,NPL              ,5
201801   ,RWA              ,4
201805   ,DZA              ,5
201604   ,BEL              ,110
201505   ,ESP              ,140
201503   ,UKR              ,622
201502   ,LUX              ,4
201512   ,HUN              ,166
201506   ,ITA              ,147
201503   ,BLR              ,107
201501   ,                 ,59
201605   ,AFR              ,18
201504   ,IRL              ,78
201507   ,HRV              ,29
201512   ,HRV              ,13
201508   ,SWE              ,15
201607   ,SWE              ,50
201603   ,LUX              ,33
201601   ,NZL              ,9
201512   ,CUB              ,3
201601   ,MEX              ,22
201502   ,BGR              ,15
201503   ,PHL              ,3
201601   ,EGY              ,12
201508   ,TMP              ,2
201606   ,ECU              ,3
201603   ,CYM              ,1
201807   ,SWE              ,179
201807   ,DZA              ,11
201601   ,BOL              ,2
201809   ,BEL              ,172
201808   ,CZE              ,145
201808   ,POL              ,1661
201602   ,JAM              ,1
201806   ,GTM              ,3
201809   ,BHR              ,3
201806   ,ETH              ,1
201503   ,MCO              ,2
201811   ,KWT              ,9
201811   ,THA              ,7
201811   ,UZB              ,8
201905   ,BRA              ,18
201903   ,THA              ,2
201903   ,BRA              ,13
201904   ,AUT              ,20
201907   ,AUS              ,16
201907   ,MCO              ,3
201906   ,                 ,6422
201906   ,NZL              ,8
201908   ,SWE              ,64
201908   ,KOR              ,14
201908   ,JPN              ,31
201905   ,BHR              ,1
201905   ,TUV              ,1
201901   ,YEM              ,8
201903   ,PAN              ,2
201910   ,ITA              ,111
201910   ,BLR              ,85
201910   ,ARE              ,1
201909   ,AZE              ,43
201909   ,LKA              ,4
201901   ,SEN              ,1
201806   ,CIV              ,1
201911   ,IRQ              ,2
201505   ,SYC              ,1
201911   ,AZE              ,5
202002   ,UKR              ,328
202001   ,VEN              ,10
201912   ,PHL              ,1
202004   ,WST              ,19
201702   ,THA              ,8
201702   ,CUB              ,10
201702   ,LBN              ,13
201611   ,GHA              ,1
201704   ,BOL              ,7
201708   ,ARE              ,7
201610   ,BLR              ,316
201706   ,DNK              ,139
201706   ,AUS              ,79
201703   ,OMN              ,7
201709   ,GBR              ,410
201711   ,DEU              ,716
201709   ,EGY              ,32
201709   ,PRT              ,17
201602   ,ISL              ,4
201612   ,MEX              ,18
201705   ,NLD              ,47
201707   ,SLV              ,3
201701   ,MDV              ,9
201710   ,GRC              ,57
201707   ,KEN              ,1
201710   ,DOM              ,2
201701   ,MYS              ,4
201702   ,TWN              ,3
201704   ,LCA              ,1
201608   ,SRB              ,18
