MonthYear,EventRootCode,Count,SumAvgTone           ,AvgAvgTone
201704   ,12           ,21   ,-64.037926864357416  ,-3.0494250887789249
201708   ,13           ,4    ,-19.020062773416409  ,-4.7550156933541023
201803   ,02           ,102  ,-179.08966606187985  ,-1.7557810398223512
201507   ,13           ,7    ,-36.901350253424425  ,-5.2716214647749178
201508   ,02           ,52   ,-126.27962606602145  ,-2.4284543474234885
201907   ,03           ,114  ,-11.359079336954137  ,-0.099641046815387185
201801   ,14           ,5    ,-3.9616550568476843  ,-0.79233101136953676
201807   ,03           ,68   ,10.448504580790869   ,0.15365447912927743
201609   ,12           ,8    ,-14.503076291339651  ,-1.8128845364174564
201708   ,09           ,4    ,-1.4347871712860123  ,-0.35869679282150307
201906   ,09           ,22   ,-52.285375057590478  ,-2.3766079571632033
201909   ,03           ,197  ,-104.06476962237807  ,-0.52824756153491415
201812   ,09           ,13   ,-17.614299784538453  ,-1.3549461372721887
201711   ,15           ,8    ,-7.8279137983620011  ,-0.97848922479524991
201712   ,15           ,32   ,-55.926417529694817  ,-1.7477005478029626
201903   ,07           ,51   ,55.242107463285564   ,1.0831785777114815
201806   ,10           ,5    ,-27.245481790936331  ,-5.4490963581872656
201710   ,09           ,17   ,0.32339934488742639  ,0.019023490875731075
202003   ,03           ,30   ,0.22623201844417995  ,0.0075410672814726909
201611   ,05           ,131  ,153.12342505169073   ,1.168881107264814
201611   ,09           ,25   ,-19.331062435491905  ,-0.77324249741967621
201611   ,14           ,31   ,-12.20482391283924   ,-0.39370399718836246
201608   ,05           ,99   ,54.674730110385156   ,0.55227000111500157
201706   ,11           ,53   ,-147.49824896587171  ,-2.7829858295447494
201610   ,13           ,12   ,-47.253731769642989  ,-3.937810980803583
201801   ,19           ,151  ,-965.68617316841392  ,-6.3952726699894944
201803   ,04           ,363  ,-341.0009938829316   ,-0.93939667736344812
201911   ,08           ,26   ,-51.58301757376114   ,-1.9839622143754283
201502   ,11           ,20   ,-72.957006824141686  ,-3.647850341207084
201507   ,07           ,46   ,-31.397708045286944  ,-0.68255887054971609
201812   ,17           ,27   ,-179.01561351006075  ,-6.6302079077800276
201802   ,15           ,4    ,5.97014925373136     ,1.49253731343284
201504   ,13           ,2    ,1.3077261209080941   ,0.653863060454047
201803   ,20           ,2    ,-8.37209302325582    ,-4.18604651162791
202003   ,02           ,30   ,-25.983954606307808  ,-0.86613182021026047
201608   ,01           ,127  ,-248.91684852033478  ,-1.9599751851994864
201507   ,03           ,38   ,51.179037132708643   ,1.3468167666502273
201605   ,09           ,15   ,-26.694196832887904  ,-1.7796131221925264
201906   ,13           ,28   ,-24.0048482454892    ,-0.85731600876747138
202001   ,11           ,41   ,-118.48947828314365  ,-2.8899872751986262
201612   ,16           ,158  ,-272.01651712836997  ,-1.7216235261289243
201910   ,09           ,35   ,-99.630353224058538  ,-2.8465815206873866
201606   ,02           ,79   ,-137.02363638189345  ,-1.7344764098973855
201903   ,08           ,26   ,-15.059431563847509  ,-0.57920890630182731
201908   ,14           ,5    ,-20.88451412451424   ,-4.1769028249028484
201706   ,04           ,413  ,82.758981958716845   ,0.20038494420996814
201608   ,08           ,23   ,-25.575281713578313  ,-1.1119687701555785
201708   ,08           ,24   ,-43.123330078684781  ,-1.7968054199451993
201811   ,11           ,67   ,-294.26398774397535  ,-4.3919998170742582
201507   ,09           ,11   ,-14.288882615309511  ,-1.2989893286645009
201603   ,05           ,90   ,-10.829065096155288  ,-0.12032294551283657
201511   ,07           ,59   ,-118.1248189524128   ,-2.0021155754646243
201802   ,05           ,105  ,-158.98591367078379  ,-1.51415155876937
201711   ,08           ,16   ,-18.828609291559744  ,-1.176788080722484
201602   ,14           ,9    ,-18.947280253990172  ,-2.1052533615544631
201505   ,18           ,11   ,-54.506110674177741  ,-4.9551009703797959
201506   ,14           ,4    ,-11.943850140255769  ,-2.9859625350639427
201710   ,04           ,260  ,29.433261574826837   ,0.11320485221087259
202001   ,05           ,97   ,13.579536471050377   ,0.13999522135103515
201611   ,12           ,12   ,0.82895457021063024  ,0.0690795475175523
201901   ,13           ,7    ,-23.770311507518969  ,-3.3957587867884245
202001   ,14           ,4    ,5.33392943118507     ,1.3334823577962676
201606   ,06           ,14   ,0.91091976862242729  ,0.065065697758745267
202004   ,15           ,2    ,2.0755713729633571   ,1.0377856864816786
201510   ,11           ,28   ,-72.152898596923308  ,-2.5768892356044049
201807   ,05           ,87   ,59.967378116143756   ,0.68928020823153735
201801   ,09           ,6    ,-17.923903094319709  ,-2.9873171823866183
201904   ,05           ,123  ,159.48372388700037   ,1.2966156413577268
201908   ,19           ,134  ,-775.7622805102576   ,-5.78927075007655
201809   ,02           ,166  ,-148.64914776412107  ,-0.89547679375976574
201912   ,06           ,20   ,-9.830597036621251   ,-0.4915298518310624
201502   ,03           ,24   ,3.1252940053685885   ,0.13022058355702448
201808   ,04           ,342  ,-188.05243165141155  ,-0.5498609112614371
201607   ,17           ,74   ,-388.95603203883513  ,-5.2561625951193935
201510   ,18           ,8    ,-32.201711663911517  ,-4.02521395798894
201808   ,17           ,81   ,-542.14277520287146  ,-6.6931206815169322
201808   ,16           ,4    ,-3.8704914991472705  ,-0.96762287478681741
201901   ,14           ,5    ,-14.825229516443441  ,-2.9650459032886882
201810   ,14           ,5    ,4.6551140906574595   ,0.931022818131492
201707   ,15           ,19   ,-13.496197360110742  ,-0.71032617684793387
201903   ,20           ,2    ,-12.573648003686509  ,-6.2868240018432546
201512   ,13           ,1    ,-1.63487738419619    ,-1.63487738419619
