MonthYear,EventRootCode,SumNumMentions,AvgNumMentions
201809   ,03           ,101           ,3.3666666666666667
201811   ,01           ,772           ,6.8928571428571432
201904   ,13           ,82            ,8.2
201911   ,09           ,24            ,4.0
201905   ,13           ,18            ,3.0
201912   ,07           ,29            ,2.6363636363636362
201710   ,20           ,6             ,3.0
201704   ,05           ,760           ,5.2413793103448283
201610   ,03           ,323           ,5.568965517241379
201801   ,09           ,61            ,3.5882352941176472
201701   ,12           ,122           ,6.4210526315789478
201612   ,17           ,203           ,4.6136363636363633
201706   ,20           ,4             ,2.0
201712   ,20           ,38            ,2.9230769230769229
201805   ,09           ,127           ,11.545454545454545
201504   ,19           ,683           ,5.4640000000000022
201604   ,03           ,474           ,6.583333333333333
201510   ,07           ,21            ,2.625
201606   ,07           ,76            ,5.4285714285714279
201503   ,16           ,173           ,4.2195121951219514
201504   ,03           ,500           ,5.1546391752577314
201504   ,07           ,59            ,5.9
201601   ,07           ,16            ,8.0
201910   ,17           ,170           ,5.3125
201911   ,13           ,140           ,6.08695652173913
201905   ,04           ,797           ,4.28494623655914
202001   ,14           ,108           ,4.9090909090909092
201811   ,10           ,26            ,4.3333333333333339
201903   ,06           ,45            ,5.625
202004   ,20           ,8             ,2.6666666666666665
201611   ,05           ,520           ,4.2622950819672125
201704   ,07           ,205           ,6.0294117647058822
201707   ,03           ,602           ,3.382022471910112
201702   ,02           ,251           ,5.1224489795918373
201801   ,18           ,127           ,7.4705882352941186
201711   ,09           ,49            ,4.083333333333333
201704   ,15           ,10            ,5.0
201510   ,03           ,201           ,6.2812500000000009
201812   ,02           ,171           ,4.384615384615385
201908   ,11           ,259           ,5.2857142857142856
201810   ,16           ,36            ,4.5
201903   ,05           ,313           ,4.5362318840579707
201802   ,14           ,22            ,7.3333333333333339
201611   ,13           ,186           ,3.1525423728813564
201707   ,06           ,156           ,3.8048780487804881
201611   ,06           ,143           ,3.177777777777778
201609   ,01           ,474           ,4.5142857142857142
201803   ,01           ,1236          ,5.0243902439024417
201607   ,01           ,1035          ,4.34873949579832
201710   ,04           ,605           ,4.879032258064516
201603   ,01           ,402           ,4.3695652173913055
201506   ,09           ,64            ,5.333333333333333
201908   ,04           ,723           ,3.9293478260869565
201807   ,15           ,18            ,4.5
201905   ,07           ,20            ,3.3333333333333335
201608   ,09           ,146           ,5.0344827586206895
201609   ,06           ,134           ,5.8260869565217392
201711   ,12           ,80            ,4.0
201609   ,18           ,32            ,4.0
201804   ,18           ,56            ,5.0909090909090908
201511   ,15           ,40            ,5.0
201511   ,04           ,713           ,4.0742857142857138
201505   ,20           ,28            ,3.5
201508   ,13           ,52            ,5.2
201607   ,02           ,505           ,4.63302752293578
201904   ,12           ,279           ,5.4705882352941178
201907   ,19           ,125           ,4.1666666666666661
201810   ,05           ,338           ,5.6333333333333329
202001   ,07           ,80            ,3.9999999999999996
202005   ,11           ,333           ,4.6901408450704229
201608   ,13           ,14            ,1.75
201708   ,02           ,350           ,5.3846153846153841
201708   ,15           ,222           ,9.25
201803   ,05           ,765           ,4.5535714285714288
201702   ,18           ,60            ,2.4
201802   ,02           ,263           ,5.9772727272727275
201705   ,14           ,6             ,1.5
201801   ,15           ,4             ,4.0
201508   ,05           ,257           ,3.4729729729729719
201807   ,10           ,56            ,5.0909090909090908
201809   ,07           ,79            ,4.3888888888888893
201910   ,12           ,67            ,3.9411764705882351
201910   ,13           ,16            ,5.3333333333333339
202003   ,16           ,82            ,5.4666666666666668
202005   ,07           ,40            ,3.9999999999999996
202005   ,17           ,81            ,3.24
201704   ,13           ,39            ,4.333333333333333
201709   ,15           ,149           ,4.2571428571428571
201711   ,02           ,282           ,6.8780487804878048
201702   ,04           ,656           ,4.93233082706767
201612   ,11           ,377           ,5.6268656716417906
201505   ,06           ,43            ,5.375
201506   ,10           ,30            ,3.333333333333333
201606   ,10           ,30            ,5.0
201910   ,10           ,66            ,4.7142857142857144
201806   ,03           ,90            ,3.91304347826087
201502   ,20           ,6             ,3.0
202003   ,13           ,12            ,6.0
201704   ,01           ,1188          ,5.2105263157894735
201611   ,15           ,87            ,3.625
201610   ,18           ,35            ,3.5
201706   ,07           ,70            ,6.3636363636363633
201803   ,12           ,110           ,4.7826086956521747
201801   ,03           ,94            ,3.2413793103448274
201802   ,03           ,94            ,4.947368421052631
201801   ,10           ,16            ,4.0
201504   ,01           ,1836          ,5.2159090909090908
201512   ,12           ,145           ,3.1521739130434785
201806   ,01           ,327           ,4.6714285714285708
201507   ,05           ,341           ,5.779661016949154
201812   ,07           ,52            ,3.7142857142857144
201501   ,04           ,4             ,2.0
201806   ,05           ,211           ,4.1372549019607838
201907   ,05           ,394           ,4.8641975308641969
202002   ,02           ,406           ,4.666666666666667
201806   ,08           ,98            ,4.9
201907   ,03           ,132           ,5.7391304347826084
201903   ,01           ,457           ,5.2528735632183894
201903   ,16           ,78            ,4.875
201609   ,19           ,256           ,4.0
201603   ,09           ,121           ,5.2608695652173907
201703   ,15           ,88            ,4.0
201610   ,07           ,95            ,2.7941176470588238
201506   ,06           ,102           ,3.3999999999999995
201503   ,14           ,142           ,5.46153846153846
201601   ,08           ,145           ,4.5312499999999991
201506   ,05           ,272           ,5.913043478260871
201502   ,02           ,286           ,5.4999999999999991
201509   ,09           ,96            ,6.0
201503   ,07           ,68            ,5.2307692307692308
201508   ,06           ,102           ,4.6363636363636349
201901   ,16           ,56            ,4.0
201905   ,05           ,191           ,5.3055555555555554
201905   ,02           ,368           ,5.75
201809   ,05           ,270           ,4.1538461538461542
202003   ,07           ,90            ,6.9230769230769234
201806   ,16           ,10            ,5.0
202002   ,20           ,6             ,2.0
201902   ,14           ,12            ,4.0
202003   ,20           ,2             ,1.0
202004   ,19           ,272           ,4.6101694915254239
201704   ,18           ,123           ,5.125
201707   ,01           ,1146          ,3.4208955223880593
201803   ,18           ,144           ,5.3333333333333339
201803   ,02           ,425           ,4.7222222222222223
201803   ,19           ,372           ,4.65
201709   ,14           ,66            ,5.5
201712   ,03           ,145           ,3.7179487179487181
201612   ,08           ,168           ,4.0975609756097553
201804   ,13           ,95            ,5.0
201506   ,03           ,110           ,4.2307692307692308
201606   ,02           ,674           ,5.34920634920635
201606   ,09           ,187           ,4.9210526315789469
201508   ,18           ,42            ,2.9999999999999996
201512   ,08           ,158           ,4.6470588235294112
201601   ,14           ,70            ,6.3636363636363642
201511   ,16           ,68            ,4.5333333333333332
201812   ,13           ,62            ,4.1333333333333337
201506   ,15           ,37            ,5.2857142857142865
201908   ,10           ,86            ,3.9090909090909092
201905   ,03           ,149           ,5.1379310344827589
201901   ,04           ,530           ,4.9074074074074074
201909   ,07           ,28            ,4.0
201902   ,05           ,218           ,3.8245614035087718
201808   ,10           ,10            ,5.0
202004   ,12           ,103           ,5.7222222222222214
201611   ,02           ,328           ,4.25974025974026
201711   ,08           ,411           ,6.7377049180327866
201609   ,16           ,74            ,4.625
201701   ,02           ,281           ,4.53225806451613
201802   ,04           ,478           ,3.734375
201707   ,10           ,84            ,3.2307692307692295
201602   ,14           ,76            ,4.0
201511   ,18           ,50            ,5.5555555555555554
201502   ,01           ,293           ,5.2321428571428585
201506   ,19           ,68            ,4.5333333333333341
201812   ,05           ,254           ,3.7352941176470584
201506   ,14           ,8             ,4.0
201810   ,07           ,20            ,10.0
202001   ,08           ,376           ,4.2727272727272725
201902   ,04           ,672           ,3.84
201902   ,08           ,62            ,4.4285714285714288
201905   ,10           ,10            ,10.0
201611   ,19           ,251           ,4.3275862068965516
201707   ,12           ,188           ,4.3720930232558137
201610   ,12           ,162           ,6.4799999999999995
201612   ,01           ,601           ,5.5137614678899087
201503   ,19           ,425           ,4.8850574712643668
201511   ,02           ,498           ,4.8823529411764692
201512   ,13           ,98            ,4.9
201601   ,18           ,16            ,3.9999999999999996
201512   ,19           ,126           ,3.7058823529411762
201510   ,09           ,91            ,5.6875
201511   ,14           ,32            ,3.9999999999999996
201908   ,16           ,59            ,3.2777777777777777
201807   ,16           ,50            ,2.9411764705882351
201911   ,02           ,332           ,3.6483516483516487
201808   ,07           ,50            ,5.0
201901   ,20           ,65            ,4.3333333333333339
201912   ,11           ,1548          ,5.754646840148701
202001   ,01           ,1197          ,4.0576271186440671
201906   ,07           ,96            ,3.4285714285714284
202001   ,15           ,12            ,4.0
201711   ,04           ,511           ,4.4434782608695649
201706   ,09           ,28            ,2.8
201701   ,01           ,1201          ,5.1324786324786338
201712   ,16           ,28            ,3.1111111111111112
201707   ,18           ,45            ,3.75
201710   ,06           ,81            ,3.6818181818181817
201603   ,11           ,709           ,5.0642857142857123
201502   ,04           ,522           ,4.8785046728971952
201605   ,04           ,1081          ,4.4485596707818935
201508   ,08           ,102           ,6.375
201604   ,08           ,120           ,4.13793103448276
201605   ,13           ,807           ,5.24025974025974
201602   ,06           ,96            ,5.3333333333333339
201901   ,02           ,116           ,4.0
202002   ,03           ,350           ,5.2238805970149258
201912   ,12           ,206           ,5.8857142857142861
201812   ,15           ,10            ,5.0
201609   ,04           ,1539          ,5.1818181818181817
201801   ,16           ,56            ,5.6
201703   ,12           ,111           ,6.5294117647058822
201701   ,14           ,123           ,5.5909090909090908
201705   ,01           ,473           ,4.876288659793814
201605   ,15           ,75            ,4.4117647058823541
201805   ,05           ,270           ,4.21875
201601   ,16           ,17            ,1.8888888888888886
201502   ,06           ,35            ,3.1818181818181817
201603   ,16           ,112           ,4.48
201807   ,19           ,236           ,3.806451612903226
201808   ,01           ,181           ,4.3095238095238093
201907   ,02           ,148           ,5.92
201811   ,05           ,344           ,5.4603174603174605
202002   ,17           ,102           ,3.5172413793103448
201806   ,06           ,54            ,6.0
202004   ,06           ,15            ,7.5
201611   ,07           ,84            ,4.9411764705882355
201711   ,05           ,545           ,4.90990990990991
201608   ,08           ,234           ,4.5882352941176467
201712   ,04           ,668           ,4.6713286713286717
201801   ,08           ,186           ,5.4705882352941178
201701   ,18           ,38            ,3.1666666666666665
201509   ,11           ,884           ,5.2619047619047619
201610   ,04           ,902           ,4.7473684210526326
201801   ,07           ,56            ,4.3076923076923084
201805   ,08           ,167           ,5.5666666666666664
201510   ,01           ,458           ,4.0530973451327439
201505   ,07           ,115           ,5.2272727272727266
201606   ,17           ,241           ,3.7656249999999996
201603   ,18           ,32            ,4.0
201909   ,02           ,272           ,3.8857142857142857
201909   ,06           ,57            ,5.1818181818181817
201812   ,10           ,90            ,6.4285714285714279
202001   ,03           ,358           ,5.2647058823529411
201912   ,01           ,696           ,4.2962962962962949
201811   ,06           ,134           ,5.1538461538461533
201906   ,10           ,17            ,3.4000000000000004
201711   ,03           ,145           ,6.041666666666667
201609   ,09           ,219           ,6.84375
201705   ,13           ,20            ,5.0
201802   ,15           ,8             ,1.9999999999999998
201701   ,09           ,54            ,7.7142857142857144
201708   ,09           ,112           ,5.8947368421052637
201507   ,11           ,169           ,5.2812499999999991
201606   ,15           ,140           ,4.5161290322580649
201806   ,13           ,51            ,3.4
201907   ,20           ,6             ,3.0
202001   ,04           ,1212          ,4.0132450331125833
202003   ,05           ,159           ,4.1842105263157894
201906   ,15           ,103           ,3.4333333333333331
202004   ,14           ,24            ,3.0
202005   ,09           ,22            ,3.6666666666666665
201708   ,01           ,697           ,4.9785714285714286
201609   ,17           ,374           ,4.7948717948717947
201703   ,20           ,8             ,8.0
201803   ,13           ,171           ,3.42
201702   ,09           ,118           ,6.2105263157894743
201708   ,10           ,112           ,4.8695652173913047
201703   ,18           ,15            ,3.0
201605   ,11           ,620           ,5.4867256637168138
201502   ,12           ,59            ,11.8
201806   ,14           ,22            ,4.4
201601   ,01           ,596           ,4.5496183206106879
