MonthYear,EventRootCode,Count,SumAvgTone          ,AvgAvgTone
201706   ,11           ,42   ,-126.32812007308479 ,-3.0078123826924945
201610   ,13           ,29   ,-76.9465942991628   ,-2.6533308379021654
201510   ,19           ,73   ,-278.77634463798148 ,-3.8188540361367318
201602   ,03           ,121  ,-202.1490471690002  ,-1.670653282388431
201512   ,02           ,43   ,-81.380409574949226 ,-1.8925676645337026
201510   ,04           ,94   ,-187.6784772349481  ,-1.9965795450526398
201511   ,07           ,10   ,-39.71135342181541  ,-3.9711353421815416
201612   ,14           ,28   ,-84.198943395331213 ,-3.0071051212618287
201503   ,17           ,68   ,-317.96649690896413 ,-4.67597789572006
201904   ,20           ,3    ,-11.433766593985709 ,-3.8112555313285696
201508   ,14           ,3    ,-13.1067592622191   ,-4.3689197540730333
201911   ,01           ,54   ,-43.696052298572255 ,-0.80918615367726388
201907   ,18           ,2    ,-37.6681614349776   ,-18.8340807174888
201910   ,14           ,4    ,-14.48616600790513  ,-3.6215415019762824
201707   ,03           ,149  ,-268.40628864189483 ,-1.8013844875294953
201611   ,05           ,130  ,6.6732609361597923  ,0.051332776431998461
201702   ,02           ,19   ,-52.791139036386795 ,-2.778481001915095
201704   ,15           ,10   ,-33.252154868825805 ,-3.325215486882581
201704   ,07           ,35   ,-179.80690363502345 ,-5.1373401038578121
201802   ,14           ,2    ,7.59259259259259    ,3.7962962962962949
201510   ,03           ,28   ,-1.0110973955926972 ,-0.036110621271167709
201812   ,02           ,22   ,-44.999630253762113 ,-2.0454377388073688
201810   ,16           ,5    ,-9.02321525701778   ,-1.8046430514035563
201903   ,05           ,38   ,-73.724221170900421 ,-1.9401110834447479
201908   ,11           ,44   ,-161.40774380898355 ,-3.6683578138405353
201711   ,09           ,10   ,6.14418326800403    ,0.614418326800403
201801   ,18           ,13   ,-33.347128596190636 ,-2.5651637381685108
201808   ,20           ,2    ,-7.0811744386874    ,-3.5405872193437
202004   ,20           ,2    ,-6.20821394460364   ,-3.10410697230182
201704   ,03           ,38   ,-122.53384744880989 ,-3.2245749328634181
201805   ,20           ,2    ,0.27749857973168    ,0.13874928986584
201802   ,19           ,47   ,-168.03271507970777 ,-3.57516415063208
201803   ,03           ,44   ,-124.21182338759392 ,-2.8229959860816805
201602   ,08           ,52   ,-166.30952715743476 ,-3.198260137642976
201604   ,11           ,72   ,-300.93523667698804 ,-4.1796560649581664
201802   ,01           ,53   ,-221.79715433731229 ,-4.1848519686285339
201512   ,04           ,152  ,-262.59248529520471 ,-1.7275821401000309
201612   ,15           ,32   ,-134.42850907098318 ,-4.2008909084682253
202001   ,05           ,196  ,-765.87474757723385 ,-3.9075242223328255
201905   ,15           ,4    ,-18.18181818181818  ,-4.545454545454545
201510   ,14           ,11   ,-14.24564500515247  ,-1.2950586368320427
201508   ,09           ,16   ,-68.029892689210669 ,-4.2518682930756677
201705   ,07           ,9    ,-0.097139100327846  ,-0.010793233369760624
201901   ,09           ,9    ,-15.13462504984383  ,-1.6816250055382036
201903   ,10           ,2    ,-3.96825396825396   ,-1.98412698412698
201606   ,06           ,30   ,-35.12567863341917  ,-1.1708559544473056
201704   ,14           ,3    ,-1.8756202112937541 ,-0.625206737097918
201708   ,09           ,13   ,-43.546526256374953 ,-3.34973278895192
201705   ,13           ,15   ,-34.530766248255958 ,-2.302051083217064
201609   ,09           ,15   ,-35.034036753039018 ,-2.3356024502026016
201802   ,15           ,5    ,-10.594355399362961 ,-2.118871079872592
201507   ,11           ,61   ,-548.13304356842764 ,-8.9857875994824212
201712   ,10           ,7    ,-26.490320235344882 ,-3.7843314621921258
202003   ,05           ,40   ,-63.345345140352691 ,-1.5836336285088173
202001   ,04           ,262  ,-843.69200591884271 ,-3.2201984958734458
201906   ,15           ,33   ,-62.219870631788481 ,-1.8854506252057117
201806   ,13           ,18   ,-52.709960305625053 ,-2.9283311280902806
201711   ,03           ,15   ,-8.9151385384061914 ,-0.5943425692270794
201606   ,15           ,66   ,-76.5227088232557   ,-1.1594349821705408
201911   ,20           ,3    ,-6.1160480920020905 ,-2.03868269733403
201701   ,09           ,6    ,-11.58463172246265  ,-1.9307719537437749
201611   ,04           ,183  ,-389.04601660213666 ,-2.1259345169515669
201803   ,17           ,74   ,-228.94990678797069 ,-3.0939176592969009
201709   ,13           ,35   ,-83.225173155898247 ,-2.3778620901685215
201601   ,17           ,47   ,-124.83384991255983 ,-2.6560393598416963
201701   ,03           ,32   ,-26.1994272629084   ,-0.81873210196588753
201901   ,08           ,54   ,-149.312396521754   ,-2.7650443800324815
201604   ,02           ,34   ,-77.0004799858137   ,-2.2647199995827556
201902   ,02           ,20   ,-59.408357502915472 ,-2.970417875145773
201710   ,13           ,16   ,-35.321839211083052 ,-2.2076149506926903
201503   ,12           ,52   ,-260.24224570406346 ,-5.0046585712319933
202003   ,01           ,61   ,-129.14925082230616 ,-2.11720083315256
201602   ,16           ,8    ,-23.70622774598851  ,-2.9632784682485638
201603   ,15           ,7    ,-10.475437796701639 ,-1.49649111381452
201812   ,18           ,4    ,-9.07523510971787   ,-2.2688087774294674
201808   ,09           ,28   ,-93.790389667996    ,-3.349656773857
201909   ,20           ,3    ,-15.602836879432619 ,-5.20094562647754
201607   ,18           ,7    ,-39.033185222666631 ,-5.5761693175238038
201606   ,12           ,34   ,-100.30832173811167 ,-2.9502447570032841
201606   ,18           ,5    ,-8.74325717377942   ,-1.7486514347558839
202005   ,19           ,15   ,-68.296471907616208 ,-4.5530981271744135
201708   ,13           ,29   ,-189.55698915657337 ,-6.5364479019508064
201610   ,06           ,62   ,-134.60281652430956 ,-2.1710131697469288
201907   ,13           ,12   ,-13.194687229713988 ,-1.0995572691428324
201807   ,11           ,29   ,-65.4006887243176   ,-2.2551961629075032
201509   ,17           ,52   ,-168.97445757813816 ,-3.2495087995795795
201506   ,12           ,20   ,-43.427012100664058 ,-2.171350605033203
201502   ,10           ,2    ,-0.45498084291188   ,-0.22749042145594
201812   ,01           ,38   ,-49.721602240543632 ,-1.3084632168564112
201511   ,10           ,26   ,-88.315927821589582 ,-3.3967664546765226
201503   ,10           ,11   ,-16.539573461316202 ,-1.5035975873923819
201809   ,17           ,25   ,-78.1677673071544   ,-3.126710692286176
201908   ,13           ,26   ,-103.78739772420715 ,-3.991822989392583
201711   ,10           ,17   ,-45.73466660798271  ,-2.6902745063519244
201605   ,10           ,2    ,-8.24290293040293   ,-4.1214514652014653
201911   ,16           ,5    ,-5.1437465165004    ,-1.0287493033000799
201606   ,20           ,9    ,-47.307920345581039 ,-5.2564355939534479
201703   ,12           ,28   ,-127.36655494231515 ,-4.5488055336541118
201805   ,05           ,33   ,-32.702152056223682 ,-0.99097430473405068
201907   ,02           ,11   ,-41.455820188459448 ,-3.7687109262235863
201705   ,01           ,83   ,-143.39106818728004 ,-1.7276032311720484
201801   ,16           ,2    ,-7.85288640595902   ,-3.92644320297951
201807   ,19           ,35   ,-108.45991850625768 ,-3.0988548144645054
201609   ,04           ,326  ,-575.19613698011108 ,-1.76440532815985
201603   ,16           ,6    ,-21.747183016159539 ,-3.6245305026932568
201701   ,14           ,2    ,-2.89051046248168   ,-1.44525523124084
201811   ,05           ,57   ,-36.92809392308601  ,-0.64786129689624583
201605   ,15           ,32   ,-82.618265621329613 ,-2.5818208006665504
201601   ,16           ,5    ,-6.7599884869448807 ,-1.3519976973889762
201808   ,01           ,37   ,-97.696804324346132 ,-2.6404541709282743
201502   ,06           ,8    ,-53.961317484048152 ,-6.74516468550602
